Context,Word,Probability
        [MASK],,1.6024438309614197e-07
        [MASK],Nelly,2.680649413377978e-05
       Nelly [MASK],war,5.23840390087571e-05
      Nelly war [MASK],abgesehen,6.576619853149168e-07
     Nelly war abgesehen [MASK],vom,0.00010021717753261328
    Nelly war abgesehen vom [MASK],Chef,4.9566340749152005e-05
   Nelly war abgesehen vom Chef [MASK],,2.8902652047690935e-05
  Nelly war abgesehen vom Chef  [MASK],wie,0.00022276559320744127
 Nelly war abgesehen vom Chef  wie [MASK],immer,0.0025132945738732815
Nelly war abgesehen vom Chef  wie immer [MASK],die,0.00018120552704203874
war abgesehen vom Chef  wie immer die [MASK],letzte,0.0027040999848395586
abgesehen vom Chef  wie immer die letzte [MASK],im,0.00016551307635381818
vom Chef  wie immer die letzte im [MASK],Stirn,4.5278019911165757e-07
Chef  wie immer die letzte im Stirn [MASK],,7.809855014784262e-05
 wie immer die letzte im Stirn  [MASK],Gerade,6.301669372987817e-07
wie immer die letzte im Stirn  Gerade [MASK],hatte,0.0011028238805010915
immer die letzte im Stirn  Gerade hatte [MASK],sie,0.00013961120566818863
die letzte im Stirn  Gerade hatte sie [MASK],alles,1.7235573977814056e-05
letzte im Stirn  Gerade hatte sie alles [MASK],zusammengepackt,0.00016421807231381536
im Stirn  Gerade hatte sie alles zusammengepackt [MASK],und,0.0003987618547398597
Stirn  Gerade hatte sie alles zusammengepackt und [MASK],war,0.00011784721573349088
 Gerade hatte sie alles zusammengepackt und war [MASK],in,0.0005222252802923322
Gerade hatte sie alles zusammengepackt und war in [MASK],ihre,0.00035896291956305504
hatte sie alles zusammengepackt und war in ihre [MASK],Jacke,0.000905444088857621
sie alles zusammengepackt und war in ihre Jacke [MASK],geschlüpft,0.00048036774387583137
alles zusammengepackt und war in ihre Jacke geschlüpft [MASK],,3.624684268288547e-07
zusammengepackt und war in ihre Jacke geschlüpft  [MASK],da,2.32228067034157e-05
und war in ihre Jacke geschlüpft  da [MASK],bat,2.0182039861538215e-06
war in ihre Jacke geschlüpft  da bat [MASK],er,0.0009823570726439357
in ihre Jacke geschlüpft  da bat er [MASK],sie,0.004457751754671335
ihre Jacke geschlüpft  da bat er sie [MASK],noch,0.0009196610772050917
Jacke geschlüpft  da bat er sie noch [MASK],einmal,0.05116375535726547
geschlüpft  da bat er sie noch einmal [MASK],zu,0.006917345803231001
 da bat er sie noch einmal zu [MASK],sich,6.889925134601071e-05
da bat er sie noch einmal zu sich [MASK],,8.621253755336511e-07
bat er sie noch einmal zu sich  [MASK],Ich,1.0479154752829345e-06
er sie noch einmal zu sich  Ich [MASK],würde,0.0006240866496227682
sie noch einmal zu sich  Ich würde [MASK],gerne,0.04458624869585037
noch einmal zu sich  Ich würde gerne [MASK],etwas,0.0007062824442982674
einmal zu sich  Ich würde gerne etwas [MASK],mit,0.0002579527790658176
zu sich  Ich würde gerne etwas mit [MASK],Ihnen,0.007105005439370871
sich  Ich würde gerne etwas mit Ihnen [MASK],besprechen,0.5614370703697205
