Context,Word,Probability
        [MASK],Die,0.00028329764609225094
       Die [MASK],Nachricht,0.00024043959274422377
      Die Nachricht [MASK],kam,0.014256621710956097
     Die Nachricht kam [MASK],völlig,2.6172467187279835e-05
    Die Nachricht kam völlig [MASK],überraschend,0.19753439724445343
   Die Nachricht kam völlig überraschend [MASK],,3.086743163294159e-07
  Die Nachricht kam völlig überraschend  [MASK],Marlene,2.4144776844536864e-08
 Die Nachricht kam völlig überraschend  Marlene [MASK],sollte,3.016544383172004e-07
Die Nachricht kam völlig überraschend  Marlene sollte [MASK],in,0.00037321046693250537
Nachricht kam völlig überraschend  Marlene sollte in [MASK],den,0.011913898400962353
kam völlig überraschend  Marlene sollte in den [MASK],Vorruhestand,3.231734808650799e-05
völlig überraschend  Marlene sollte in den Vorruhestand [MASK],geschickt,0.0006148791289888322
überraschend  Marlene sollte in den Vorruhestand geschickt [MASK],werden,0.7235034108161926
 Marlene sollte in den Vorruhestand geschickt werden [MASK],weil,3.944949639844708e-06
Marlene sollte in den Vorruhestand geschickt werden weil [MASK],die,0.001478838617913425
sollte in den Vorruhestand geschickt werden weil die [MASK],Versicherungsagentur,0.0006102354382164776
in den Vorruhestand geschickt werden weil die Versicherungsagentur [MASK],bei,0.0016851816326379776
den Vorruhestand geschickt werden weil die Versicherungsagentur bei [MASK],der,0.01830604299902916
Vorruhestand geschickt werden weil die Versicherungsagentur bei der [MASK],sie,2.118869269907009e-05
geschickt werden weil die Versicherungsagentur bei der sie [MASK],beschäftigt,0.00052485620835796
werden weil die Versicherungsagentur bei der sie beschäftigt [MASK],war,0.03587973862886429
weil die Versicherungsagentur bei der sie beschäftigt war [MASK],ihren,2.069915717584081e-05
die Versicherungsagentur bei der sie beschäftigt war ihren [MASK],Standort,0.0004785041091963649
Versicherungsagentur bei der sie beschäftigt war ihren Standort [MASK],in,0.0040758694522082806
bei der sie beschäftigt war ihren Standort in [MASK],Dortmund,0.0034840626176446676
der sie beschäftigt war ihren Standort in Dortmund [MASK],aufgeben,0.0022474450524896383
sie beschäftigt war ihren Standort in Dortmund aufgeben [MASK],und,0.0019315541721880436
beschäftigt war ihren Standort in Dortmund aufgeben und [MASK],über,0.0003589130355976522
war ihren Standort in Dortmund aufgeben und über [MASK],hundert,0.0002532845246605575
ihren Standort in Dortmund aufgeben und über hundert [MASK],Arbeitsplätze,0.08795858919620514
Standort in Dortmund aufgeben und über hundert Arbeitsplätze [MASK],abbauen,0.000352489179931581
in Dortmund aufgeben und über hundert Arbeitsplätze abbauen [MASK],würde,0.00028147970442660153
Dortmund aufgeben und über hundert Arbeitsplätze abbauen würde [MASK],,6.384754669852555e-06
aufgeben und über hundert Arbeitsplätze abbauen würde  [MASK],Eigentlich,4.830083639717486e-07
und über hundert Arbeitsplätze abbauen würde  Eigentlich [MASK],hätte,0.0005543412989936769
über hundert Arbeitsplätze abbauen würde  Eigentlich hätte [MASK],sie,0.007027503568679094
hundert Arbeitsplätze abbauen würde  Eigentlich hätte sie [MASK],froh,0.00020731560653075576
Arbeitsplätze abbauen würde  Eigentlich hätte sie froh [MASK],sein,0.008125278167426586
abbauen würde  Eigentlich hätte sie froh sein [MASK],sollen,0.1484472006559372
würde  Eigentlich hätte sie froh sein sollen [MASK],denn,1.2352732483122963e-05
 Eigentlich hätte sie froh sein sollen denn [MASK],die,0.0006394476513378322
Eigentlich hätte sie froh sein sollen denn die [MASK],Arbeit,0.0005762676009908319
hätte sie froh sein sollen denn die Arbeit [MASK],fiel,5.798745769425295e-05
sie froh sein sollen denn die Arbeit fiel [MASK],ihr,0.006060746032744646
froh sein sollen denn die Arbeit fiel ihr [MASK],in,0.0008171153021976352
sein sollen denn die Arbeit fiel ihr in [MASK],letzter,0.004820357076823711
sollen denn die Arbeit fiel ihr in letzter [MASK],Zeit,0.07625050097703934
denn die Arbeit fiel ihr in letzter Zeit [MASK],immer,0.001062045688740909
die Arbeit fiel ihr in letzter Zeit immer [MASK],schwerer,0.6615322828292847
Arbeit fiel ihr in letzter Zeit immer schwerer [MASK],,4.898738481529108e-08
fiel ihr in letzter Zeit immer schwerer  [MASK],Jeden,2.110172943048383e-07
ihr in letzter Zeit immer schwerer  Jeden [MASK],Tag,8.339024498127401e-05
in letzter Zeit immer schwerer  Jeden Tag [MASK],kam,4.602421904564835e-05
letzter Zeit immer schwerer  Jeden Tag kam [MASK],sie,0.0009695873595774174
Zeit immer schwerer  Jeden Tag kam sie [MASK],spätnachmittags,0.013100532814860344
immer schwerer  Jeden Tag kam sie spätnachmittags [MASK],total,1.8654376617632806e-05
schwerer  Jeden Tag kam sie spätnachmittags total [MASK],gestresst,8.087051242000598e-07
 Jeden Tag kam sie spätnachmittags total gestresst [MASK],und,0.0010781243909150362
Jeden Tag kam sie spätnachmittags total gestresst und [MASK],todmüde,0.0003194953897036612
Tag kam sie spätnachmittags total gestresst und todmüde [MASK],nach,0.0002740876516327262
kam sie spätnachmittags total gestresst und todmüde nach [MASK],Hause,0.31384143233299255
sie spätnachmittags total gestresst und todmüde nach Hause [MASK],,1.207841478390037e-06
spätnachmittags total gestresst und todmüde nach Hause  [MASK],und,0.0009576277807354927
total gestresst und todmüde nach Hause  und [MASK],war,0.000286745693301782
gestresst und todmüde nach Hause  und war [MASK],meist,3.741951513802633e-05
und todmüde nach Hause  und war meist [MASK],,3.8836645899209543e-07
todmüde nach Hause  und war meist  [MASK],nur,0.00012196548050269485
