Context,Word,Probability
        [MASK],Viele,0.00011090499174315482
       Viele [MASK],Wissenschaftler,0.0004336630809120834
      Viele Wissenschaftler [MASK],wundern,1.914819767989684e-05
     Viele Wissenschaftler wundern [MASK],sich,0.48874470591545105
    Viele Wissenschaftler wundern sich [MASK],auch,0.0016876122681424022
   Viele Wissenschaftler wundern sich auch [MASK],heute,0.0013292954536154866
  Viele Wissenschaftler wundern sich auch heute [MASK],noch,0.001244535087607801
 Viele Wissenschaftler wundern sich auch heute noch [MASK],darüber,0.0056533655151724815
Viele Wissenschaftler wundern sich auch heute noch darüber [MASK],,1.3607504456558672e-07
Wissenschaftler wundern sich auch heute noch darüber  [MASK],dass,9.040716577146668e-06
wundern sich auch heute noch darüber  dass [MASK],die,0.014485364779829979
sich auch heute noch darüber  dass die [MASK],Eskimos,2.7795394998975098e-05
auch heute noch darüber  dass die Eskimos [MASK],in,0.001668762182816863
heute noch darüber  dass die Eskimos in [MASK],den,0.009046316146850586
noch darüber  dass die Eskimos in den [MASK],unbewegsamen,1.9261208308307687e-06
darüber  dass die Eskimos in den unbewegsamen [MASK],baumlosen,2.931029712271993e-07
 dass die Eskimos in den unbewegsamen baumlosen [MASK],Gebieten,0.10749519616365433
dass die Eskimos in den unbewegsamen baumlosen Gebieten [MASK],der,0.001372809987515211
die Eskimos in den unbewegsamen baumlosen Gebieten der [MASK],arktischen,5.539596895687282e-05
Eskimos in den unbewegsamen baumlosen Gebieten der arktischen [MASK],Tundra,6.22621541879198e-07
in den unbewegsamen baumlosen Gebieten der arktischen Tundra [MASK],überlebten,2.683842285478022e-05
den unbewegsamen baumlosen Gebieten der arktischen Tundra überlebten [MASK],,1.4026275039213942e-06
unbewegsamen baumlosen Gebieten der arktischen Tundra überlebten  [MASK],Vor,3.7853724279557355e-06
baumlosen Gebieten der arktischen Tundra überlebten  Vor [MASK],allem,0.00036802966496907175
Gebieten der arktischen Tundra überlebten  Vor allem [MASK],im,0.002571128774434328
der arktischen Tundra überlebten  Vor allem im [MASK],Winter,0.051510151475667953
arktischen Tundra überlebten  Vor allem im Winter [MASK],konnte,1.0731037946243305e-05
Tundra überlebten  Vor allem im Winter konnte [MASK],Nahrung,0.00035615538945421576
überlebten  Vor allem im Winter konnte Nahrung [MASK],über,0.0006264501716941595
 Vor allem im Winter konnte Nahrung über [MASK],Monate,0.005423104856163263
Vor allem im Winter konnte Nahrung über Monate [MASK],knapp,0.0035250969231128693
allem im Winter konnte Nahrung über Monate knapp [MASK],werden,0.1384163796901703
im Winter konnte Nahrung über Monate knapp werden [MASK],,9.9199674252759e-08
Winter konnte Nahrung über Monate knapp werden  [MASK],Die,8.383287308788567e-07
konnte Nahrung über Monate knapp werden  Die [MASK],Menschen,0.0009418509434908628
Nahrung über Monate knapp werden  Die Menschen [MASK],mussten,6.082324398448691e-05
über Monate knapp werden  Die Menschen mussten [MASK],manche,4.961991362506524e-05
Monate knapp werden  Die Menschen mussten manche [MASK],schwere,0.003278460120782256
knapp werden  Die Menschen mussten manche schwere [MASK],Dürre,9.652845619712025e-05
werden  Die Menschen mussten manche schwere Dürre [MASK],überstehen,5.2758190577151254e-05
 Die Menschen mussten manche schwere Dürre überstehen [MASK],,1.1310575587231142e-07
Die Menschen mussten manche schwere Dürre überstehen  [MASK],und,0.0007083498639985919
Menschen mussten manche schwere Dürre überstehen  und [MASK],langen,2.0875912014162168e-05
mussten manche schwere Dürre überstehen  und langen [MASK],Stürmen,6.745513928763103e-06
manche schwere Dürre überstehen  und langen Stürmen [MASK],trotzen,0.007145247887820005
schwere Dürre überstehen  und langen Stürmen trotzen [MASK],,1.646687195488994e-07
Dürre überstehen  und langen Stürmen trotzen  [MASK],Trotz,0.00023701932514086366
überstehen  und langen Stürmen trotzen  Trotz [MASK],Hunger,2.635230885061901e-05
 und langen Stürmen trotzen  Trotz Hunger [MASK],und,0.00947608519345522
und langen Stürmen trotzen  Trotz Hunger und [MASK],Kälte,0.24292881786823273
langen Stürmen trotzen  Trotz Hunger und Kälte [MASK],konnte,2.218794179498218e-06
Stürmen trotzen  Trotz Hunger und Kälte konnte [MASK],sich,0.0014106027083471417
trotzen  Trotz Hunger und Kälte konnte sich [MASK],in,0.0008188434294424951
 Trotz Hunger und Kälte konnte sich in [MASK],der,0.027247769758105278
Trotz Hunger und Kälte konnte sich in der [MASK],kargen,4.536617325356929e-06
Hunger und Kälte konnte sich in der kargen [MASK],Natur,0.00035096972715109587
und Kälte konnte sich in der kargen Natur [MASK],eine,0.00013307749759405851
Kälte konnte sich in der kargen Natur eine [MASK],eigene,0.0015861054416745901
konnte sich in der kargen Natur eine eigene [MASK],Kultur,0.005297933239489794
sich in der kargen Natur eine eigene Kultur [MASK],entfalten,5.0360173190711066e-05
in der kargen Natur eine eigene Kultur entfalten [MASK],,8.53078319096312e-08
der kargen Natur eine eigene Kultur entfalten  [MASK],Dem,1.7015754849580844e-07
kargen Natur eine eigene Kultur entfalten  Dem [MASK],seltsamen,4.383867349133652e-07
Natur eine eigene Kultur entfalten  Dem seltsamen [MASK],Namen,0.0004780067829415202
eine eigene Kultur entfalten  Dem seltsamen Namen [MASK],der,0.0010221757693216205
eigene Kultur entfalten  Dem seltsamen Namen der [MASK],Eskimos,1.3605121239379514e-05
Kultur entfalten  Dem seltsamen Namen der Eskimos [MASK],war,1.3169653357181232e-05
entfalten  Dem seltsamen Namen der Eskimos war [MASK],als,5.7884579291567206e-05
 Dem seltsamen Namen der Eskimos war als [MASK],erster,0.006757221184670925
Dem seltsamen Namen der Eskimos war als erster [MASK],ein,0.0023911776952445507
seltsamen Namen der Eskimos war als erster ein [MASK],junger,0.0005328916013240814
Namen der Eskimos war als erster ein junger [MASK],Journalist,0.0022954330779612064
der Eskimos war als erster ein junger Journalist [MASK],auf,0.0003459501313045621
Eskimos war als erster ein junger Journalist auf [MASK],der,0.008291173726320267
war als erster ein junger Journalist auf der [MASK],Anpassung,9.767832125362474e-07
als erster ein junger Journalist auf der Anpassung [MASK],,7.069515390867309e-07
erster ein junger Journalist auf der Anpassung  [MASK],Er,2.3450085791409947e-05
