Context,Word,Probability
        [MASK],Hier,4.7797089791856706e-05
       Hier [MASK],,3.660516085801646e-06
      Hier  [MASK],lag,5.7228495279559866e-05
     Hier  lag [MASK],ihr,0.0007371563697233796
    Hier  lag ihr [MASK],wahres,0.0001426264498149976
   Hier  lag ihr wahres [MASK],Talent,0.06609604507684708
  Hier  lag ihr wahres Talent [MASK],,1.49598440657428e-06
 Hier  lag ihr wahres Talent  [MASK],Bei,8.273788409951521e-08
Hier  lag ihr wahres Talent  Bei [MASK],der,0.001496813609264791
 lag ihr wahres Talent  Bei der [MASK],Bestellung,0.0002596371923573315
lag ihr wahres Talent  Bei der Bestellung [MASK],der,0.0034367491025477648
ihr wahres Talent  Bei der Bestellung der [MASK],Lichterketten,5.757666440331377e-05
wahres Talent  Bei der Bestellung der Lichterketten [MASK],und,0.0006929989322088659
Talent  Bei der Bestellung der Lichterketten und [MASK],Wimpel,2.526898015275947e-06
 Bei der Bestellung der Lichterketten und Wimpel [MASK],habe,0.0001507571869296953
Bei der Bestellung der Lichterketten und Wimpel habe [MASK],ich,0.18805135786533356
der Bestellung der Lichterketten und Wimpel habe ich [MASK],es,3.9091657527023926e-05
Bestellung der Lichterketten und Wimpel habe ich es [MASK],vielleicht,5.269870234769769e-05
der Lichterketten und Wimpel habe ich es vielleicht [MASK],ein,4.685135718318634e-05
Lichterketten und Wimpel habe ich es vielleicht ein [MASK],bisschen,0.12304266542196274
und Wimpel habe ich es vielleicht ein bisschen [MASK],übertrieben,0.11352434009313583
Wimpel habe ich es vielleicht ein bisschen übertrieben [MASK],,1.463594458073203e-06
habe ich es vielleicht ein bisschen übertrieben  [MASK],sagte,2.4988371478684712e-06
ich es vielleicht ein bisschen übertrieben  sagte [MASK],Cat,1.7980023869768047e-07
es vielleicht ein bisschen übertrieben  sagte Cat [MASK],,3.0405138407019194e-09
vielleicht ein bisschen übertrieben  sagte Cat  [MASK],und,0.00029057564097456634
ein bisschen übertrieben  sagte Cat  und [MASK],schürzte,5.444722773972899e-05
bisschen übertrieben  sagte Cat  und schürzte [MASK],die,0.0010381948668509722
übertrieben  sagte Cat  und schürzte die [MASK],Hand,0.0018738227663561702
 sagte Cat  und schürzte die Hand [MASK],,7.157666459534084e-07
sagte Cat  und schürzte die Hand  [MASK],Aber,3.6404408092494123e-06
Cat  und schürzte die Hand  Aber [MASK],ich,0.0010759392753243446
 und schürzte die Hand  Aber ich [MASK],denke,0.002705862047150731
und schürzte die Hand  Aber ich denke [MASK],trotzdem,0.0001942416129168123
schürzte die Hand  Aber ich denke trotzdem [MASK],,6.93983338351245e-07
die Hand  Aber ich denke trotzdem  [MASK],dass,0.0002188585203839466
Hand  Aber ich denke trotzdem  dass [MASK],wir,0.007607252337038517
 Aber ich denke trotzdem  dass wir [MASK],bei,0.0008769950945861638
Aber ich denke trotzdem  dass wir bei [MASK],der,0.010982239618897438
ich denke trotzdem  dass wir bei der [MASK],Deko,6.624568868573988e-06
denke trotzdem  dass wir bei der Deko [MASK],in,0.00035242066951468587
trotzdem  dass wir bei der Deko in [MASK],die,0.004577504470944405
 dass wir bei der Deko in die [MASK],Vollen,0.05398616939783096
dass wir bei der Deko in die Vollen [MASK],gehen,0.3468884825706482
wir bei der Deko in die Vollen gehen [MASK],sollten,0.002988268621265888
bei der Deko in die Vollen gehen sollten [MASK],,5.894814876228338e-07
der Deko in die Vollen gehen sollten  [MASK],Tannenbaum,3.330945830271048e-08
Deko in die Vollen gehen sollten  Tannenbaum [MASK],Lametta,8.64667583755363e-07
in die Vollen gehen sollten  Tannenbaum Lametta [MASK],das,3.486935383989476e-05
die Vollen gehen sollten  Tannenbaum Lametta das [MASK],ganze,0.0009897468844428658
Vollen gehen sollten  Tannenbaum Lametta das ganze [MASK],Programm,0.00942094437777996
gehen sollten  Tannenbaum Lametta das ganze Programm [MASK],,1.1901646757905837e-05
sollten  Tannenbaum Lametta das ganze Programm  [MASK],Die,3.024581701538409e-06
 Tannenbaum Lametta das ganze Programm  Die [MASK],Schaufenster,0.0013541332446038723
Tannenbaum Lametta das ganze Programm  Die Schaufenster [MASK],müssen,4.644192449632101e-05
Lametta das ganze Programm  Die Schaufenster müssen [MASK],auch,0.00010520579962758347
das ganze Programm  Die Schaufenster müssen auch [MASK],richtig,0.00039158863364718854
ganze Programm  Die Schaufenster müssen auch richtig [MASK],festlich,3.998734973720275e-05
Programm  Die Schaufenster müssen auch richtig festlich [MASK],aussehen,0.053440019488334656
 Die Schaufenster müssen auch richtig festlich aussehen [MASK],,6.788831719006794e-09
Die Schaufenster müssen auch richtig festlich aussehen  [MASK],Sofort,6.4426952661733594e-09
Schaufenster müssen auch richtig festlich aussehen  Sofort [MASK],meldete,1.5503276884487605e-08
müssen auch richtig festlich aussehen  Sofort meldete [MASK],sich,9.072814282262698e-05
auch richtig festlich aussehen  Sofort meldete sich [MASK],Sadies,4.745573733089259e-06
richtig festlich aussehen  Sofort meldete sich Sadies [MASK],kreativer,1.7397780993633205e-06
festlich aussehen  Sofort meldete sich Sadies kreativer [MASK],Talent,0.0022626325953751802
aussehen  Sofort meldete sich Sadies kreativer Talent [MASK],,2.1045941593911266e-06
 Sofort meldete sich Sadies kreativer Talent  [MASK],Wir,9.234671694002827e-09
Sofort meldete sich Sadies kreativer Talent  Wir [MASK],könnten,9.524829692963976e-06
meldete sich Sadies kreativer Talent  Wir könnten [MASK],ein,0.0027851839549839497
sich Sadies kreativer Talent  Wir könnten ein [MASK],winterliches,2.258754648210015e-06
Sadies kreativer Talent  Wir könnten ein winterliches [MASK],Miniaturdorf,2.221451904915739e-05
kreativer Talent  Wir könnten ein winterliches Miniaturdorf [MASK],,3.011551143572433e-06
Talent  Wir könnten ein winterliches Miniaturdorf  [MASK],bauen,0.4272664785385132
 Wir könnten ein winterliches Miniaturdorf  bauen [MASK],,1.6399280866608024e-07
Wir könnten ein winterliches Miniaturdorf  bauen  [MASK],Mit,6.011730135924154e-08
könnten ein winterliches Miniaturdorf  bauen  Mit [MASK],einem,2.063011925201863e-05
ein winterliches Miniaturdorf  bauen  Mit einem [MASK],Weihnachtsmann,8.860857633408159e-05
winterliches Miniaturdorf  bauen  Mit einem Weihnachtsmann [MASK],der,2.085716369037982e-05
Miniaturdorf  bauen  Mit einem Weihnachtsmann der [MASK],im,2.7079993287770776e-06
 bauen  Mit einem Weihnachtsmann der im [MASK],Rentierschlitten,6.093932370276889e-06
bauen  Mit einem Weihnachtsmann der im Rentierschlitten [MASK],darüber,3.204008180546225e-06
 Mit einem Weihnachtsmann der im Rentierschlitten darüber [MASK],fliegt,0.004045367240905762
Mit einem Weihnachtsmann der im Rentierschlitten darüber fliegt [MASK],,7.83642735768808e-06
einem Weihnachtsmann der im Rentierschlitten darüber fliegt  [MASK],und,0.002286001807078719
Weihnachtsmann der im Rentierschlitten darüber fliegt  und [MASK],leuchtend,1.9282362700323574e-05
der im Rentierschlitten darüber fliegt  und leuchtend [MASK],gelben,0.001484695472754538
im Rentierschlitten darüber fliegt  und leuchtend gelben [MASK],Sternen,0.007412653882056475
Rentierschlitten darüber fliegt  und leuchtend gelben Sternen [MASK],Keksen,9.992369598421647e-08
darüber fliegt  und leuchtend gelben Sternen Keksen [MASK],am,0.0005266505177132785
fliegt  und leuchtend gelben Sternen Keksen am [MASK],Nachthimmel,1.9372993847355247e-05
 und leuchtend gelben Sternen Keksen am Nachthimmel [MASK],,0.00023948833404574543
und leuchtend gelben Sternen Keksen am Nachthimmel  [MASK],Das,2.2812309907749295e-06
leuchtend gelben Sternen Keksen am Nachthimmel  Das [MASK],würde,2.1600471882265992e-05
gelben Sternen Keksen am Nachthimmel  Das würde [MASK],toll,0.0010408080415800214
Sternen Keksen am Nachthimmel  Das würde toll [MASK],aussehen,0.37527260184288025
Keksen am Nachthimmel  Das würde toll aussehen [MASK],,2.518121107186744e-07
am Nachthimmel  Das würde toll aussehen  [MASK],stimmte,9.87456783008156e-09
