Context,Word,Probability
        [MASK],Eine,0.00011083488789154217
       Eine [MASK],der,0.00027843978023156524
      Eine der [MASK],bekanntesten,0.03693266585469246
     Eine der bekanntesten [MASK],Geschichten,0.0666956901550293
    Eine der bekanntesten Geschichten [MASK],sagt,0.0002255519648315385
   Eine der bekanntesten Geschichten sagt [MASK],,1.2021831707897945e-07
  Eine der bekanntesten Geschichten sagt  [MASK],Der,1.364319359709043e-05
 Eine der bekanntesten Geschichten sagt  Der [MASK],bei,2.482596755726263e-06
Eine der bekanntesten Geschichten sagt  Der bei [MASK],den,0.00291526410728693
der bekanntesten Geschichten sagt  Der bei den [MASK],Eskimos,2.2774449462303892e-05
bekanntesten Geschichten sagt  Der bei den Eskimos [MASK],heilige,3.292813516964088e-06
Geschichten sagt  Der bei den Eskimos heilige [MASK],Rabe,4.852468555327505e-05
sagt  Der bei den Eskimos heilige Rabe [MASK],soll,0.0012619007611647248
 Der bei den Eskimos heilige Rabe soll [MASK],vor,0.000742986099794507
Der bei den Eskimos heilige Rabe soll vor [MASK],langer,0.0003861583536490798
bei den Eskimos heilige Rabe soll vor langer [MASK],Zeit,0.3580513298511505
den Eskimos heilige Rabe soll vor langer Zeit [MASK],ihr,0.00015836424427106977
Eskimos heilige Rabe soll vor langer Zeit ihr [MASK],Land,0.0011192334350198507
heilige Rabe soll vor langer Zeit ihr Land [MASK],erschaffen,0.0014434645418077707
Rabe soll vor langer Zeit ihr Land erschaffen [MASK],haben,0.8414525389671326
soll vor langer Zeit ihr Land erschaffen haben [MASK],,6.58993855040535e-08
vor langer Zeit ihr Land erschaffen haben  [MASK],Der,7.329939535338781e-07
langer Zeit ihr Land erschaffen haben  Der [MASK],Beginn,2.161179145332426e-05
Zeit ihr Land erschaffen haben  Der Beginn [MASK],dieser,0.0011861620005220175
ihr Land erschaffen haben  Der Beginn dieser [MASK],über,3.933464086003369e-06
Land erschaffen haben  Der Beginn dieser über [MASK],Jahrhunderte,0.0015828624600544572
erschaffen haben  Der Beginn dieser über Jahrhunderte [MASK],von,0.0001852082641562447
haben  Der Beginn dieser über Jahrhunderte von [MASK],Mund,8.375915058422834e-06
 Der Beginn dieser über Jahrhunderte von Mund [MASK],zu,9.394250810146332e-05
Der Beginn dieser über Jahrhunderte von Mund zu [MASK],Mund,0.997349739074707
Beginn dieser über Jahrhunderte von Mund zu Mund [MASK],weitergegebenen,0.0012635275488719344
dieser über Jahrhunderte von Mund zu Mund weitergegebenen [MASK],Legende,0.003545481711626053
über Jahrhunderte von Mund zu Mund weitergegebenen Legende [MASK],,9.934547051670961e-08
Jahrhunderte von Mund zu Mund weitergegebenen Legende  [MASK],lautet,5.730570592277218e-06
von Mund zu Mund weitergegebenen Legende  lautet [MASK],ungefähr,7.268588524311781e-05
Mund zu Mund weitergegebenen Legende  lautet ungefähr [MASK],wie,0.002097015269100666
zu Mund weitergegebenen Legende  lautet ungefähr wie [MASK],folgt,0.14510896801948547
Mund weitergegebenen Legende  lautet ungefähr wie folgt [MASK],,7.499745180439277e-08
weitergegebenen Legende  lautet ungefähr wie folgt  [MASK],Vor,6.195608079906378e-07
Legende  lautet ungefähr wie folgt  Vor [MASK],langer,2.607853502922808e-06
 lautet ungefähr wie folgt  Vor langer [MASK],Zeit,0.0015136187430471182
lautet ungefähr wie folgt  Vor langer Zeit [MASK],,2.941778348031221e-06
ungefähr wie folgt  Vor langer Zeit  [MASK],so,4.5174401748226956e-05
wie folgt  Vor langer Zeit  so [MASK],wird,0.0006848563207313418
folgt  Vor langer Zeit  so wird [MASK],uns,0.0005698432214558125
 Vor langer Zeit  so wird uns [MASK],erzählt,0.0036001107655465603
Vor langer Zeit  so wird uns erzählt [MASK],,2.25507292839211e-07
langer Zeit  so wird uns erzählt  [MASK],gab,5.3772018873132765e-06
Zeit  so wird uns erzählt  gab [MASK],es,0.00150062027387321
 so wird uns erzählt  gab es [MASK],kein,0.005032076966017485
so wird uns erzählt  gab es kein [MASK],Anpassung,2.162723831133917e-06
wird uns erzählt  gab es kein Anpassung [MASK],,4.2118969645343896e-07
uns erzählt  gab es kein Anpassung  [MASK],Überall,5.817797045892803e-06
erzählt  gab es kein Anpassung  Überall [MASK],war,7.382594048976898e-05
 gab es kein Anpassung  Überall war [MASK],nichts,0.0005728320684283972
gab es kein Anpassung  Überall war nichts [MASK],als,3.247353379265405e-05
es kein Anpassung  Überall war nichts als [MASK],Wasser,0.00010313544771634042
kein Anpassung  Überall war nichts als Wasser [MASK],,1.1020989632015699e-06
Anpassung  Überall war nichts als Wasser  [MASK],Dem,9.285012225745959e-08
 Überall war nichts als Wasser  Dem [MASK],Raben,1.466825949592021e-07
Überall war nichts als Wasser  Dem Raben [MASK],bereitete,1.0806916179717518e-05
war nichts als Wasser  Dem Raben bereitete [MASK],dieser,1.3788844626105856e-05
nichts als Wasser  Dem Raben bereitete dieser [MASK],Anblick,0.08716341108083725
als Wasser  Dem Raben bereitete dieser Anblick [MASK],grossen,2.7050878998124972e-05
Wasser  Dem Raben bereitete dieser Anblick grossen [MASK],Theorie,2.8954882935749993e-08
 Dem Raben bereitete dieser Anblick grossen Theorie [MASK],,4.8531568097587297e-08
Dem Raben bereitete dieser Anblick grossen Theorie  [MASK],Plötzlich,1.6648938228058796e-08
Raben bereitete dieser Anblick grossen Theorie  Plötzlich [MASK],sah,3.102382834185846e-06
bereitete dieser Anblick grossen Theorie  Plötzlich sah [MASK],der,0.00010219226533081383
dieser Anblick grossen Theorie  Plötzlich sah der [MASK],Rabe,3.941418253816664e-05
Anblick grossen Theorie  Plötzlich sah der Rabe [MASK],einen,0.0007615647045895457
grossen Theorie  Plötzlich sah der Rabe einen [MASK],grossen,0.00036983739119023085
Theorie  Plötzlich sah der Rabe einen grossen [MASK],grünen,1.5711873857071623e-05
 Plötzlich sah der Rabe einen grossen grünen [MASK],Büschel,1.6406969734816812e-05
Plötzlich sah der Rabe einen grossen grünen Büschel [MASK],Gras,0.00013057856995146722
sah der Rabe einen grossen grünen Büschel Gras [MASK],im,0.0007619237876497209
der Rabe einen grossen grünen Büschel Gras im [MASK],Meer,0.0006119633326306939
Rabe einen grossen grünen Büschel Gras im Meer [MASK],schwimmen,0.0019907786045223475
einen grossen grünen Büschel Gras im Meer schwimmen [MASK],,7.553147156613704e-07
grossen grünen Büschel Gras im Meer schwimmen  [MASK],Er,1.3425532188193756e-06
grünen Büschel Gras im Meer schwimmen  Er [MASK],stieg,2.561459223215934e-05
Büschel Gras im Meer schwimmen  Er stieg [MASK],in,0.0007429947727359831
Gras im Meer schwimmen  Er stieg in [MASK],sein,0.0007508989074267447
im Meer schwimmen  Er stieg in sein [MASK],Kajak,6.338740786304697e-05
Meer schwimmen  Er stieg in sein Kajak [MASK],und,0.00046775880036875606
schwimmen  Er stieg in sein Kajak und [MASK],paddelte,3.196976467734203e-05
 Er stieg in sein Kajak und paddelte [MASK],hinterher,0.015788406133651733
Er stieg in sein Kajak und paddelte hinterher [MASK],,2.4668807441230456e-07
stieg in sein Kajak und paddelte hinterher  [MASK],Dann,1.79800611022074e-06
in sein Kajak und paddelte hinterher  Dann [MASK],warf,3.613343142205849e-05
sein Kajak und paddelte hinterher  Dann warf [MASK],eine,0.0012084997724741697
Kajak und paddelte hinterher  Dann warf eine [MASK],Harpune,1.2465445706766332e-06
und paddelte hinterher  Dann warf eine Harpune [MASK],auf,0.00790012814104557
paddelte hinterher  Dann warf eine Harpune auf [MASK],das,0.001178995706140995
hinterher  Dann warf eine Harpune auf das [MASK],Gras,0.002169114537537098
 Dann warf eine Harpune auf das Gras [MASK],,3.3123617413366446e-06
Dann warf eine Harpune auf das Gras  [MASK],wickelte,4.306900336814579e-06
warf eine Harpune auf das Gras  wickelte [MASK],die,0.00015685847029089928
eine Harpune auf das Gras  wickelte die [MASK],Leine,7.428879325743765e-05
Harpune auf das Gras  wickelte die Leine [MASK],darum,2.633928306750022e-05
auf das Gras  wickelte die Leine darum [MASK],,1.3540631016439875e-07
das Gras  wickelte die Leine darum  [MASK],zog,5.92797550780233e-06
Gras  wickelte die Leine darum  zog [MASK],es,0.0009888461790978909
 wickelte die Leine darum  zog es [MASK],ins,0.0012939836597070098
wickelte die Leine darum  zog es ins [MASK],,5.224838894868356e-10
die Leine darum  zog es ins  [MASK],Boot,0.0015647589461877942
Leine darum  zog es ins  Boot [MASK],und,0.0008869700250215828
darum  zog es ins  Boot und [MASK],grub,2.6056439310195856e-05
 zog es ins  Boot und grub [MASK],es,0.002179199829697609
zog es ins  Boot und grub es [MASK],fest,0.0066328877583146095
es ins  Boot und grub es fest [MASK],,6.875764597680245e-07
ins  Boot und grub es fest  [MASK],in,0.0002381619851803407
 Boot und grub es fest  in [MASK],den,0.0008917826926335692
Boot und grub es fest  in den [MASK],Meeresgrund,0.0007093256572261453
und grub es fest  in den Meeresgrund [MASK],,3.4455929380783346e-06
grub es fest  in den Meeresgrund  [MASK],Der,1.9144865746056894e-06
es fest  in den Meeresgrund  Der [MASK],Rabe,2.9555258151958697e-05
fest  in den Meeresgrund  Der Rabe [MASK],baute,8.045302092796192e-05
 in den Meeresgrund  Der Rabe baute [MASK],einen,0.002107213018462062
in den Meeresgrund  Der Rabe baute einen [MASK],kleinen,0.0016293205553665757
den Meeresgrund  Der Rabe baute einen kleinen [MASK],Steg,1.200614951812895e-05
Meeresgrund  Der Rabe baute einen kleinen Steg [MASK],,9.831504030444194e-06
 Der Rabe baute einen kleinen Steg  [MASK],und,0.0006524316850118339
Der Rabe baute einen kleinen Steg  und [MASK],suchte,0.005598115734755993
Rabe baute einen kleinen Steg  und suchte [MASK],dann,0.0004011543351225555
baute einen kleinen Steg  und suchte dann [MASK],nach,0.14248406887054443
einen kleinen Steg  und suchte dann nach [MASK],weiteren,0.008417285047471523
kleinen Steg  und suchte dann nach weiteren [MASK],Meeresgrund,1.1168216587975621e-05
Steg  und suchte dann nach weiteren Meeresgrund [MASK],,8.514987115404438e-08
 und suchte dann nach weiteren Meeresgrund  [MASK],Er,2.5680364501567965e-07
und suchte dann nach weiteren Meeresgrund  Er [MASK],verfuhr,1.643600398892886e-06
suchte dann nach weiteren Meeresgrund  Er verfuhr [MASK],mit,0.0010965473484247923
dann nach weiteren Meeresgrund  Er verfuhr mit [MASK],den,0.0016877010930329561
nach weiteren Meeresgrund  Er verfuhr mit den [MASK],nächsten,0.0005261393380351365
weiteren Meeresgrund  Er verfuhr mit den nächsten [MASK],Büscheln,1.2807569191863877e-06
Meeresgrund  Er verfuhr mit den nächsten Büscheln [MASK],genauso,1.081163100025151e-05
 Er verfuhr mit den nächsten Büscheln genauso [MASK],,2.763078441603284e-07
Er verfuhr mit den nächsten Büscheln genauso  [MASK],bis,7.70494225434959e-05
verfuhr mit den nächsten Büscheln genauso  bis [MASK],genug,8.796401380095631e-05
mit den nächsten Büscheln genauso  bis genug [MASK],Land,2.0896579371765256e-05
den nächsten Büscheln genauso  bis genug Land [MASK],da,0.00034796324325725436
nächsten Büscheln genauso  bis genug Land da [MASK],war,0.007034831680357456
Büscheln genauso  bis genug Land da war [MASK],,1.1347619874868542e-06
genauso  bis genug Land da war  [MASK],Dann,5.276549472910119e-07
 bis genug Land da war  Dann [MASK],rief,4.952316521666944e-05
bis genug Land da war  Dann rief [MASK],er,0.003039520001038909
genug Land da war  Dann rief er [MASK],sein,0.0005711594712920487
Land da war  Dann rief er sein [MASK],Volk,0.023278018459677696
da war  Dann rief er sein Volk [MASK],von,0.0003220977378077805
war  Dann rief er sein Volk von [MASK],überallher,0.0009738477529026568
 Dann rief er sein Volk von überallher [MASK],zusammen,0.00041086270357482135
Dann rief er sein Volk von überallher zusammen [MASK],und,0.0011173634557053447
rief er sein Volk von überallher zusammen und [MASK],sagte,0.0033735069446265697
er sein Volk von überallher zusammen und sagte [MASK],,2.8138939001109975e-07
sein Volk von überallher zusammen und sagte  [MASK],Nun,8.823616553854663e-06
Volk von überallher zusammen und sagte  Nun [MASK],,1.8775858645625476e-10
von überallher zusammen und sagte  Nun  [MASK],habt,4.886130113845866e-07
überallher zusammen und sagte  Nun  habt [MASK],ihr,0.02668113261461258
zusammen und sagte  Nun  habt ihr [MASK],Land,5.82477223360911e-05
und sagte  Nun  habt ihr Land [MASK],zum,0.00018076307605952024
sagte  Nun  habt ihr Land zum [MASK],Leben,0.005063128657639027
 Nun  habt ihr Land zum Leben [MASK],,1.1054861914772118e-07
Nun  habt ihr Land zum Leben  [MASK],Die,7.576084612992418e-07
 habt ihr Land zum Leben  Die [MASK],Wissenschaft,0.001889804727397859
habt ihr Land zum Leben  Die Wissenschaft [MASK],erkannte,2.875973450500169e-06
ihr Land zum Leben  Die Wissenschaft erkannte [MASK],bis,3.1494713766733184e-05
Land zum Leben  Die Wissenschaft erkannte bis [MASK],zum,0.0015208175173029304
zum Leben  Die Wissenschaft erkannte bis zum [MASK],Ende,0.01549214031547308
Leben  Die Wissenschaft erkannte bis zum Ende [MASK],des,0.002814552281051874
 Die Wissenschaft erkannte bis zum Ende des [MASK],neunzehnten,4.563030961435288e-05
Die Wissenschaft erkannte bis zum Ende des neunzehnten [MASK],Jahrhunderts,0.9640038013458252
Wissenschaft erkannte bis zum Ende des neunzehnten Jahrhunderts [MASK],nur,0.0007746087503619492
erkannte bis zum Ende des neunzehnten Jahrhunderts nur [MASK],eine,0.00621688412502408
bis zum Ende des neunzehnten Jahrhunderts nur eine [MASK],Theorie,0.0007615556824021041
zum Ende des neunzehnten Jahrhunderts nur eine Theorie [MASK],an,0.00041067213169299066
Ende des neunzehnten Jahrhunderts nur eine Theorie an [MASK],,9.488195473750238e-08
des neunzehnten Jahrhunderts nur eine Theorie an  [MASK],Nach,5.842905466124648e-07
neunzehnten Jahrhunderts nur eine Theorie an  Nach [MASK],der,3.597329123294912e-05
Jahrhunderts nur eine Theorie an  Nach der [MASK],Meinung,0.00045220102765597403
nur eine Theorie an  Nach der Meinung [MASK],des,0.03957810625433922
eine Theorie an  Nach der Meinung des [MASK],dänischen,0.001732053468003869
Theorie an  Nach der Meinung des dänischen [MASK],Missionars,2.999256821567542e-06
an  Nach der Meinung des dänischen Missionars [MASK],David,0.00673159584403038
 Nach der Meinung des dänischen Missionars David [MASK],Cranz,6.185530219227076e-05
Nach der Meinung des dänischen Missionars David Cranz [MASK],,7.713831109867897e-06
der Meinung des dänischen Missionars David Cranz  [MASK],waren,0.0001442443608539179
Meinung des dänischen Missionars David Cranz  waren [MASK],die,0.009449118748307228
des dänischen Missionars David Cranz  waren die [MASK],Eskimos,1.8090579033014365e-05
dänischen Missionars David Cranz  waren die Eskimos [MASK],ursprünglich,0.00032496609492227435
Missionars David Cranz  waren die Eskimos ursprünglich [MASK],ein,0.0003355864901095629
David Cranz  waren die Eskimos ursprünglich ein [MASK],asiatischer,1.360432406727341e-07
Cranz  waren die Eskimos ursprünglich ein asiatischer [MASK],Volksstamm,0.0006966425571590662
 waren die Eskimos ursprünglich ein asiatischer Volksstamm [MASK],,5.5340560578542863e-08
waren die Eskimos ursprünglich ein asiatischer Volksstamm  [MASK],Es,1.684279311575665e-07
die Eskimos ursprünglich ein asiatischer Volksstamm  Es [MASK],kam,2.180878618673887e-05
Eskimos ursprünglich ein asiatischer Volksstamm  Es kam [MASK],zu,0.0006806589080952108
ursprünglich ein asiatischer Volksstamm  Es kam zu [MASK],Auseinandersetzungen,0.0003783770662266761
ein asiatischer Volksstamm  Es kam zu Auseinandersetzungen [MASK],mit,0.006977940443903208
asiatischer Volksstamm  Es kam zu Auseinandersetzungen mit [MASK],anderen,0.0030399318784475327
Volksstamm  Es kam zu Auseinandersetzungen mit anderen [MASK],zahlenmässig,2.116047426170553e-06
 Es kam zu Auseinandersetzungen mit anderen zahlenmässig [MASK],stärkeren,0.049642413854599
Es kam zu Auseinandersetzungen mit anderen zahlenmässig stärkeren [MASK],Volksgruppen,7.843694766052067e-05
kam zu Auseinandersetzungen mit anderen zahlenmässig stärkeren Volksgruppen [MASK],,6.587105758626421e-07
zu Auseinandersetzungen mit anderen zahlenmässig stärkeren Volksgruppen  [MASK],die,0.00015314811025746167
Auseinandersetzungen mit anderen zahlenmässig stärkeren Volksgruppen  die [MASK],mit,7.227560126921162e-05
mit anderen zahlenmässig stärkeren Volksgruppen  die mit [MASK],Vorfahren,5.997444077365799e-06
anderen zahlenmässig stärkeren Volksgruppen  die mit Vorfahren [MASK],der,0.004329411778599024
zahlenmässig stärkeren Volksgruppen  die mit Vorfahren der [MASK],Eskimos,7.535166332672816e-06
stärkeren Volksgruppen  die mit Vorfahren der Eskimos [MASK],um,0.0004320954903960228
Volksgruppen  die mit Vorfahren der Eskimos um [MASK],Jagdgründe,2.6062662072945386e-06
 die mit Vorfahren der Eskimos um Jagdgründe [MASK],konkurrierten,0.005021038930863142
die mit Vorfahren der Eskimos um Jagdgründe konkurrierten [MASK],,5.09329574072126e-08
mit Vorfahren der Eskimos um Jagdgründe konkurrierten  [MASK],Die,1.0673100405256264e-05
Vorfahren der Eskimos um Jagdgründe konkurrierten  Die [MASK],Inuit,5.537703600566601e-06
der Eskimos um Jagdgründe konkurrierten  Die Inuit [MASK],wurden,0.0003908708749804646
Eskimos um Jagdgründe konkurrierten  Die Inuit wurden [MASK],im,0.00017379179189447314
um Jagdgründe konkurrierten  Die Inuit wurden im [MASK],weiteren,0.0005877434741705656
Jagdgründe konkurrierten  Die Inuit wurden im weiteren [MASK],Verlauf,0.5097671747207642
konkurrierten  Die Inuit wurden im weiteren Verlauf [MASK],der,0.003490927629172802
 Die Inuit wurden im weiteren Verlauf der [MASK],Geschichte,0.044409241527318954
Die Inuit wurden im weiteren Verlauf der Geschichte [MASK],in,0.0016307197511196136
Inuit wurden im weiteren Verlauf der Geschichte in [MASK],Richtung,0.003190096700564027
wurden im weiteren Verlauf der Geschichte in Richtung [MASK],Norden,0.0027263620868325233
im weiteren Verlauf der Geschichte in Richtung Norden [MASK],,3.323062264826149e-05
weiteren Verlauf der Geschichte in Richtung Norden  [MASK],verdrängt,1.9223383787903003e-05
Verlauf der Geschichte in Richtung Norden  verdrängt [MASK],,1.1214876394660678e-05
der Geschichte in Richtung Norden  verdrängt  [MASK],Sie,8.31062516226666e-06
Geschichte in Richtung Norden  verdrängt  Sie [MASK],mussten,7.880757038947195e-06
in Richtung Norden  verdrängt  Sie mussten [MASK],in,0.0005011655739508569
Richtung Norden  verdrängt  Sie mussten in [MASK],das,0.004016281571239233
Norden  verdrängt  Sie mussten in das [MASK],eisige,1.692620753601659e-05
 verdrängt  Sie mussten in das eisige [MASK],Grönland,1.722817842164659e-06
verdrängt  Sie mussten in das eisige Grönland [MASK],sowie,1.8193424693890847e-05
 Sie mussten in das eisige Grönland sowie [MASK],nach,0.008143466897308826
Sie mussten in das eisige Grönland sowie nach [MASK],Alaska,0.0007515697507187724
mussten in das eisige Grönland sowie nach Alaska [MASK],und,0.006839777808636427
in das eisige Grönland sowie nach Alaska und [MASK],Kanada,0.12278494983911514
das eisige Grönland sowie nach Alaska und Kanada [MASK],auswandern,0.0018787132576107979
eisige Grönland sowie nach Alaska und Kanada auswandern [MASK],,2.414828713881434e-06
Grönland sowie nach Alaska und Kanada auswandern  [MASK],Auf,2.206872693477635e-07
sowie nach Alaska und Kanada auswandern  Auf [MASK],dem,6.113401468610391e-05
nach Alaska und Kanada auswandern  Auf dem [MASK],langen,1.8855374946724623e-05
Alaska und Kanada auswandern  Auf dem langen [MASK],Weg,0.44966521859169006
und Kanada auswandern  Auf dem langen Weg [MASK],dienten,1.1682524814204953e-07
Kanada auswandern  Auf dem langen Weg dienten [MASK],vor,8.34232268971391e-05
auswandern  Auf dem langen Weg dienten vor [MASK],allem,0.41351357102394104
 Auf dem langen Weg dienten vor allem [MASK],am,0.00034508228418417275
Auf dem langen Weg dienten vor allem am [MASK],Eisrand,0.0001655119558563456
dem langen Weg dienten vor allem am Eisrand [MASK],lebende,0.00012605079973582178
langen Weg dienten vor allem am Eisrand lebende [MASK],Meerestiere,0.00017546274466440082
Weg dienten vor allem am Eisrand lebende Meerestiere [MASK],als,0.0004519677604548633
dienten vor allem am Eisrand lebende Meerestiere als [MASK],Kontinent,9.867301287158625e-07
vor allem am Eisrand lebende Meerestiere als Kontinent [MASK],Die,7.988863217178732e-06
allem am Eisrand lebende Meerestiere als Kontinent Die [MASK],,2.00267225025641e-09
am Eisrand lebende Meerestiere als Kontinent Die  [MASK],grobe,1.2924632528665825e-06
Eisrand lebende Meerestiere als Kontinent Die  grobe [MASK],Richtung,5.115149906487204e-05
lebende Meerestiere als Kontinent Die  grobe Richtung [MASK],der,0.005006656050682068
Meerestiere als Kontinent Die  grobe Richtung der [MASK],Wanderung,0.007716112770140171
als Kontinent Die  grobe Richtung der Wanderung [MASK],wurde,5.1528702897485346e-05
Kontinent Die  grobe Richtung der Wanderung wurde [MASK],von,0.0010388049995526671
Die  grobe Richtung der Wanderung wurde von [MASK],einer,0.011131740175187588
 grobe Richtung der Wanderung wurde von einer [MASK],schmalen,0.0005944003351032734
grobe Richtung der Wanderung wurde von einer schmalen [MASK],Landbrücke,0.000135573951411061
Richtung der Wanderung wurde von einer schmalen Landbrücke [MASK],bestimmt,0.008743385784327984
der Wanderung wurde von einer schmalen Landbrücke bestimmt [MASK],,1.219015643982857e-07
Wanderung wurde von einer schmalen Landbrücke bestimmt  [MASK],Diese,4.3114167169733264e-07
