Context,Word,Probability
        [MASK],,1.6024438309614197e-07
        [MASK],Alle,0.0001523316459497437
       Alle [MASK],Tiere,0.0002919277467299253
      Alle Tiere [MASK],sollten,7.625301805092022e-05
     Alle Tiere sollten [MASK],eine,0.00042648823000490665
    Alle Tiere sollten eine [MASK],Art,0.0032321412581950426
   Alle Tiere sollten eine Art [MASK],Entschädigung,6.17178957327269e-05
  Alle Tiere sollten eine Art Entschädigung [MASK],sein,0.0001091507583623752
 Alle Tiere sollten eine Art Entschädigung sein [MASK],,6.145092612541703e-08
Alle Tiere sollten eine Art Entschädigung sein  [MASK],weil,6.954929858693504e-07
Tiere sollten eine Art Entschädigung sein  weil [MASK],ihre,0.0023546351585537195
sollten eine Art Entschädigung sein  weil ihre [MASK],Mutter,0.011787108145654202
eine Art Entschädigung sein  weil ihre Mutter [MASK],spät,4.4932203309144825e-05
Art Entschädigung sein  weil ihre Mutter spät [MASK],Feierabend,9.8978750884271e-07
Entschädigung sein  weil ihre Mutter spät Feierabend [MASK],hatte,0.009484083391726017
sein  weil ihre Mutter spät Feierabend hatte [MASK],,3.148969881294761e-06
 weil ihre Mutter spät Feierabend hatte  [MASK],und,0.00026687781792134047
weil ihre Mutter spät Feierabend hatte  und [MASK],ihr,0.003869449719786644
ihre Mutter spät Feierabend hatte  und ihr [MASK],Vater,0.24041590094566345
Mutter spät Feierabend hatte  und ihr Vater [MASK],soviel,6.275680789258331e-05
spät Feierabend hatte  und ihr Vater soviel [MASK],in,0.0001678321568761021
Feierabend hatte  und ihr Vater soviel in [MASK],der,0.004652509465813637
hatte  und ihr Vater soviel in der [MASK],Welt,0.009197814390063286
 und ihr Vater soviel in der Welt [MASK],herumfuhr,0.007561765611171722
und ihr Vater soviel in der Welt herumfuhr [MASK],,3.8182438402145635e-06
ihr Vater soviel in der Welt herumfuhr  [MASK],Sofie,4.281053733734552e-09
Vater soviel in der Welt herumfuhr  Sofie [MASK],warf,3.3665842238406185e-06
soviel in der Welt herumfuhr  Sofie warf [MASK],die,0.0006293326732702553
in der Welt herumfuhr  Sofie warf die [MASK],Schultasche,1.5383774325528066e-06
der Welt herumfuhr  Sofie warf die Schultasche [MASK],in,0.001268211635760963
Welt herumfuhr  Sofie warf die Schultasche in [MASK],die,0.00675992714241147
herumfuhr  Sofie warf die Schultasche in die [MASK],Ecke,0.07568889856338501
 Sofie warf die Schultasche in die Ecke [MASK],,5.233959541328659e-07
Sofie warf die Schultasche in die Ecke  [MASK],und,0.0013309838250279427
warf die Schultasche in die Ecke  und [MASK],stellte,0.0013344179606065154
die Schultasche in die Ecke  und stellte [MASK],Sherekan,7.887101105552574e-07
Schultasche in die Ecke  und stellte Sherekan [MASK],eine,0.00025174536858685315
in die Ecke  und stellte Sherekan eine [MASK],Schale,0.00039859855314716697
die Ecke  und stellte Sherekan eine Schale [MASK],mit,0.0036389168817549944
Ecke  und stellte Sherekan eine Schale mit [MASK],Katzenfutter,2.2970878490014002e-05
 und stellte Sherekan eine Schale mit Katzenfutter [MASK],hin,0.01291105430573225
und stellte Sherekan eine Schale mit Katzenfutter hin [MASK],,3.143755691326078e-07
stellte Sherekan eine Schale mit Katzenfutter hin  [MASK],Dann,1.919799842653447e-06
Sherekan eine Schale mit Katzenfutter hin  Dann [MASK],liess,5.987276836094679e-06
eine Schale mit Katzenfutter hin  Dann liess [MASK],sie,0.008074961602687836
Schale mit Katzenfutter hin  Dann liess sie [MASK],sich,0.00048819344374351203
mit Katzenfutter hin  Dann liess sie sich [MASK],mit,0.0001492674637120217
Katzenfutter hin  Dann liess sie sich mit [MASK],dem,0.0012831593630835414
hin  Dann liess sie sich mit dem [MASK],geheimnisvollen,1.08192568859522e-06
 Dann liess sie sich mit dem geheimnisvollen [MASK],Brief,0.0013964732643216848
Dann liess sie sich mit dem geheimnisvollen Brief [MASK],in,0.00021553457190748304
liess sie sich mit dem geheimnisvollen Brief in [MASK],der,0.00441314373165369
sie sich mit dem geheimnisvollen Brief in der [MASK],Hand,0.05583300068974495
sich mit dem geheimnisvollen Brief in der Hand [MASK],auf,0.0016992969904094934
mit dem geheimnisvollen Brief in der Hand auf [MASK],einen,0.0004810781974811107
dem geheimnisvollen Brief in der Hand auf einen [MASK],Küchenhocker,4.273130343790399e-06
geheimnisvollen Brief in der Hand auf einen Küchenhocker [MASK],,1.7222133465111256e-05
Brief in der Hand auf einen Küchenhocker  [MASK],fallen,0.0024121806491166353
in der Hand auf einen Küchenhocker  fallen [MASK],,3.4718706842795655e-07
der Hand auf einen Küchenhocker  fallen  [MASK],Wer,1.0842655484566421e-07
Hand auf einen Küchenhocker  fallen  Wer [MASK],bist,8.342213732248638e-06
auf einen Küchenhocker  fallen  Wer bist [MASK],Du,0.0010618966771289706
einen Küchenhocker  fallen  Wer bist Du [MASK],,9.909332021607042e-08
Küchenhocker  fallen  Wer bist Du  [MASK],Wenn,2.0643998141167685e-05
 fallen  Wer bist Du  Wenn [MASK],sie,1.077824072126532e-05
fallen  Wer bist Du  Wenn sie [MASK],das,5.9627174778142944e-05
 Wer bist Du  Wenn sie das [MASK],,4.0779568166726676e-08
Wer bist Du  Wenn sie das  [MASK],wüsste,0.005508498754352331
bist Du  Wenn sie das  wüsste [MASK],,7.061227336180309e-08
Du  Wenn sie das  wüsste  [MASK],Sie,5.45176662853919e-05
 Wenn sie das  wüsste  Sie [MASK],war,4.70330378448125e-05
Wenn sie das  wüsste  Sie war [MASK],natürlich,5.25112091054325e-06
sie das  wüsste  Sie war natürlich [MASK],Sofie,4.062910193169955e-06
das  wüsste  Sie war natürlich Sofie [MASK],Amundsen,3.576955123207881e-06
 wüsste  Sie war natürlich Sofie Amundsen [MASK],,7.843111120564572e-07
wüsste  Sie war natürlich Sofie Amundsen  [MASK],aber,7.475361053366214e-05
 Sie war natürlich Sofie Amundsen  aber [MASK],wer,0.0011620611185207963
Sie war natürlich Sofie Amundsen  aber wer [MASK],war,0.007356493268162012
war natürlich Sofie Amundsen  aber wer war [MASK],das,6.212578591657802e-05
natürlich Sofie Amundsen  aber wer war das [MASK],,1.5576278045159597e-08
Sofie Amundsen  aber wer war das  [MASK],Das,6.414219910766406e-07
Amundsen  aber wer war das  Das [MASK],hatte,3.4082102047250373e-06
 aber wer war das  Das hatte [MASK],sie,1.817374322854448e-05
aber wer war das  Das hatte sie [MASK],noch,0.0005113258957862854
wer war das  Das hatte sie noch [MASK],nicht,0.010333627462387085
war das  Das hatte sie noch nicht [MASK],richtig,0.00017940736142918468
das  Das hatte sie noch nicht richtig [MASK],herausgefunden,2.647584733495023e-05
 Das hatte sie noch nicht richtig herausgefunden [MASK],,6.482910208660542e-08
Das hatte sie noch nicht richtig herausgefunden  [MASK],Wenn,1.135145311081942e-08
hatte sie noch nicht richtig herausgefunden  Wenn [MASK],sie,0.024205032736063004
sie noch nicht richtig herausgefunden  Wenn sie [MASK],nun,0.0012986500514671206
noch nicht richtig herausgefunden  Wenn sie nun [MASK],anders,0.000814512895885855
nicht richtig herausgefunden  Wenn sie nun anders [MASK],hiesse,7.241718776640482e-06
richtig herausgefunden  Wenn sie nun anders hiesse [MASK],,1.4063084563531447e-07
herausgefunden  Wenn sie nun anders hiesse  [MASK],Anne,3.3803021324274596e-06
 Wenn sie nun anders hiesse  Anne [MASK],Knutsen,3.9478837265960465e-07
Wenn sie nun anders hiesse  Anne Knutsen [MASK],zum,1.4559914234268945e-05
sie nun anders hiesse  Anne Knutsen zum [MASK],Tür,7.3689687951628e-07
nun anders hiesse  Anne Knutsen zum Tür [MASK],,4.329165914640498e-09
anders hiesse  Anne Knutsen zum Tür  [MASK],Wäre,3.4101230284022677e-08
hiesse  Anne Knutsen zum Tür  Wäre [MASK],sie,8.03302555141272e-06
 Anne Knutsen zum Tür  Wäre sie [MASK],dann,0.0008364815730601549
Anne Knutsen zum Tür  Wäre sie dann [MASK],auch,0.0016462495550513268
Knutsen zum Tür  Wäre sie dann auch [MASK],eine,0.00027740857331082225
zum Tür  Wäre sie dann auch eine [MASK],andere,0.00829400960355997
