Context,Word,Probability
        [MASK],Es,3.394813757040538e-05
       Es [MASK],war,0.0075367409735918045
      Es war [MASK],Morgen,0.0002520318957976997
     Es war Morgen [MASK],,8.129748039209517e-07
    Es war Morgen  [MASK],und,0.00022845911735203117
   Es war Morgen  und [MASK],die,0.00014562813157681376
  Es war Morgen  und die [MASK],neue,3.620412098825909e-05
 Es war Morgen  und die neue [MASK],Sonne,0.04127486050128937
Es war Morgen  und die neue Sonne [MASK],,5.804459306091303e-06
war Morgen  und die neue Sonne  [MASK],flimmerte,3.0379940653801896e-05
Morgen  und die neue Sonne  flimmerte [MASK],golden,0.008711169473826885
 und die neue Sonne  flimmerte golden [MASK],über,0.0005964772426523268
und die neue Sonne  flimmerte golden über [MASK],dem,0.0009377212845720351
die neue Sonne  flimmerte golden über dem [MASK],Wellengekräusel,6.48797577014193e-05
neue Sonne  flimmerte golden über dem Wellengekräusel [MASK],der,0.00019377328862901777
Sonne  flimmerte golden über dem Wellengekräusel der [MASK],stillen,1.4254372899813461e-06
 flimmerte golden über dem Wellengekräusel der stillen [MASK],,7.711922211939282e-10
flimmerte golden über dem Wellengekräusel der stillen  [MASK],Vogel,5.6778670113999397e-05
golden über dem Wellengekräusel der stillen  Vogel [MASK],,1.3062062009794317e-07
über dem Wellengekräusel der stillen  Vogel  [MASK],Von,4.3450202724670817e-07
dem Wellengekräusel der stillen  Vogel  Von [MASK],einem,7.70735368860187e-06
Wellengekräusel der stillen  Vogel  Von einem [MASK],Fischerboot,0.0015380545519292355
der stillen  Vogel  Von einem Fischerboot [MASK],eine,6.821186161687365e-06
stillen  Vogel  Von einem Fischerboot eine [MASK],Meile,6.0622514865826815e-05
 Vogel  Von einem Fischerboot eine Meile [MASK],,2.917907977462164e-07
Vogel  Von einem Fischerboot eine Meile  [MASK],vor,0.000645583204459399
 Von einem Fischerboot eine Meile  vor [MASK],der,9.359989780932665e-05
Von einem Fischerboot eine Meile  vor der [MASK],Küste,0.6054580807685852
einem Fischerboot eine Meile  vor der Küste [MASK],,1.6412343029514886e-05
Fischerboot eine Meile  vor der Küste  [MASK],wurden,3.8129516610752034e-07
eine Meile  vor der Küste  wurden [MASK],die,0.0008085757144726813
Meile  vor der Küste  wurden die [MASK],Netze,0.0010542279342189431
 vor der Küste  wurden die Netze [MASK],ausgeworfen,0.0015080021694302559
vor der Küste  wurden die Netze ausgeworfen [MASK],,3.3580911917852063e-07
der Küste  wurden die Netze ausgeworfen  [MASK],Blitzschnell,3.356137057153319e-08
Küste  wurden die Netze ausgeworfen  Blitzschnell [MASK],verbreitete,2.684235369088128e-06
 wurden die Netze ausgeworfen  Blitzschnell verbreitete [MASK],sich,2.2571774024982005e-05
wurden die Netze ausgeworfen  Blitzschnell verbreitete sich [MASK],die,0.0019117513438686728
die Netze ausgeworfen  Blitzschnell verbreitete sich die [MASK],Nachricht,0.03396052122116089
Netze ausgeworfen  Blitzschnell verbreitete sich die Nachricht [MASK],in,0.0033590709790587425
ausgeworfen  Blitzschnell verbreitete sich die Nachricht in [MASK],der,0.0016263065626844764
 Blitzschnell verbreitete sich die Nachricht in der [MASK],Luft,0.0006300884997472167
Blitzschnell verbreitete sich die Nachricht in der Luft [MASK],,6.026331448083511e-06
verbreitete sich die Nachricht in der Luft  [MASK],und,0.004236078821122646
sich die Nachricht in der Luft  und [MASK],lockte,5.350193077902077e-06
die Nachricht in der Luft  und lockte [MASK],einen,0.002919672057032585
Nachricht in der Luft  und lockte einen [MASK],Schwarm,7.349610677920282e-05
in der Luft  und lockte einen Schwarm [MASK],Seemöwen,1.0913728146988433e-05
der Luft  und lockte einen Schwarm Seemöwen [MASK],an,0.008847913704812527
Luft  und lockte einen Schwarm Seemöwen an [MASK],,1.0139039829937246e-08
 und lockte einen Schwarm Seemöwen an  [MASK],Tausende,3.1754600058775395e-05
und lockte einen Schwarm Seemöwen an  Tausende [MASK],flitzten,4.8981117288349196e-05
lockte einen Schwarm Seemöwen an  Tausende flitzten [MASK],hin,4.7705438191769645e-05
einen Schwarm Seemöwen an  Tausende flitzten hin [MASK],und,0.002433136338368058
Schwarm Seemöwen an  Tausende flitzten hin und [MASK],her,0.965981662273407
Seemöwen an  Tausende flitzten hin und her [MASK],,4.7097918809413386e-07
an  Tausende flitzten hin und her  [MASK],und,0.0013720334973186255
 Tausende flitzten hin und her  und [MASK],balgten,2.225637445008033e-06
Tausende flitzten hin und her  und balgten [MASK],sich,0.016119444742798805
flitzten hin und her  und balgten sich [MASK],,1.7475365439167945e-06
hin und her  und balgten sich  [MASK],kreischend,8.09454832051415e-06
und her  und balgten sich  kreischend [MASK],um,0.016183963045477867
her  und balgten sich  kreischend um [MASK],ein,0.006033360492438078
 und balgten sich  kreischend um ein [MASK],paar,0.0038760602474212646
und balgten sich  kreischend um ein paar [MASK],Kreise,0.004962671548128128
balgten sich  kreischend um ein paar Kreise [MASK],,1.5063059208841878e-06
sich  kreischend um ein paar Kreise  [MASK],Ein,8.991223694465589e-07
 kreischend um ein paar Kreise  Ein [MASK],neuer,1.7992789480558713e-06
kreischend um ein paar Kreise  Ein neuer [MASK],Tag,0.0015205730451270938
um ein paar Kreise  Ein neuer Tag [MASK],voller,0.0014873158652335405
ein paar Kreise  Ein neuer Tag voller [MASK],Geschäftigkeit,4.057446858496405e-05
paar Kreise  Ein neuer Tag voller Geschäftigkeit [MASK],,2.6636014808900654e-05
Kreise  Ein neuer Tag voller Geschäftigkeit  [MASK],hatte,2.890988298531738e-06
 Ein neuer Tag voller Geschäftigkeit  hatte [MASK],begonnen,0.5320383906364441
Ein neuer Tag voller Geschäftigkeit  hatte begonnen [MASK],,1.312378969942074e-07
neuer Tag voller Geschäftigkeit  hatte begonnen  [MASK],Nur,1.982356856444767e-08
Tag voller Geschäftigkeit  hatte begonnen  Nur [MASK],ganz,9.802800923353061e-05
voller Geschäftigkeit  hatte begonnen  Nur ganz [MASK],draussen,1.864040996224503e-06
Geschäftigkeit  hatte begonnen  Nur ganz draussen [MASK],,4.110023894554615e-07
 hatte begonnen  Nur ganz draussen  [MASK],weit,8.03526199888438e-05
hatte begonnen  Nur ganz draussen  weit [MASK],,9.678889227870968e-07
begonnen  Nur ganz draussen  weit  [MASK],weit,0.0003433250531088561
 Nur ganz draussen  weit  weit [MASK],von,0.001059236004948616
Nur ganz draussen  weit  weit von [MASK],Boot,3.3279663966823136e-06
ganz draussen  weit  weit von Boot [MASK],und,0.0008953774231486022
draussen  weit  weit von Boot und [MASK],Küste,0.005695126950740814
 weit  weit von Boot und Küste [MASK],,9.696284450910753e-07
weit  weit von Boot und Küste  [MASK],entfernt,0.938630998134613
 weit von Boot und Küste  entfernt [MASK],,5.525279448193032e-06
weit von Boot und Küste  entfernt  [MASK],zog,4.4190855987835675e-06
von Boot und Küste  entfernt  zog [MASK],die,0.0038108122535049915
Boot und Küste  entfernt  zog die [MASK],Möwe,1.141639586421661e-05
und Küste  entfernt  zog die Möwe [MASK],Jonathan,1.0495382412045728e-05
Küste  entfernt  zog die Möwe Jonathan [MASK],ganz,3.621061478042975e-05
 entfernt  zog die Möwe Jonathan ganz [MASK],allein,0.015747306868433952
entfernt  zog die Möwe Jonathan ganz allein [MASK],ihre,1.4084710528550204e-05
 zog die Möwe Jonathan ganz allein ihre [MASK],,5.537147823586608e-11
zog die Möwe Jonathan ganz allein ihre  [MASK],Kreise,0.02090086042881012
die Möwe Jonathan ganz allein ihre  Kreise [MASK],,4.606869424605975e-06
Möwe Jonathan ganz allein ihre  Kreise  [MASK],In,7.311302283596888e-07
Jonathan ganz allein ihre  Kreise  In [MASK],dreissig,6.592219870071858e-05
ganz allein ihre  Kreise  In dreissig [MASK],Meter,1.4389928765012883e-05
allein ihre  Kreise  In dreissig Meter [MASK],Höhe,0.032649289816617966
ihre  Kreise  In dreissig Meter Höhe [MASK],senkte,0.0001980008091777563
