Context,Word,Probability
        [MASK],,1.6024438309614197e-07
        [MASK],Nelly,2.680649413377978e-05
       Nelly [MASK],lief,1.555395829200279e-05
      Nelly lief [MASK],quer,0.0010938085615634918
     Nelly lief quer [MASK],über,0.0041525699198246
    Nelly lief quer über [MASK],den,0.004465706180781126
   Nelly lief quer über den [MASK],Parkplatz,0.0012797003146260977
  Nelly lief quer über den Parkplatz [MASK],in,0.0006365238805301487
 Nelly lief quer über den Parkplatz in [MASK],Richtung,0.0027800025418400764
Nelly lief quer über den Parkplatz in Richtung [MASK],des,7.866347732488066e-05
lief quer über den Parkplatz in Richtung des [MASK],Büros,0.005252992268651724
quer über den Parkplatz in Richtung des Büros [MASK],,5.162310480955057e-05
über den Parkplatz in Richtung des Büros  [MASK],als,3.5965069400845096e-05
den Parkplatz in Richtung des Büros  als [MASK],ihr,1.258961947314674e-05
Parkplatz in Richtung des Büros  als ihr [MASK],Chef,0.0006299184169620275
in Richtung des Büros  als ihr Chef [MASK],eilig,2.9943950721644796e-05
Richtung des Büros  als ihr Chef eilig [MASK],seine,2.887848313548602e-05
des Büros  als ihr Chef eilig seine [MASK],Autotür,1.305964633502299e-05
Büros  als ihr Chef eilig seine Autotür [MASK],aufstiess,5.378224159358069e-05
 als ihr Chef eilig seine Autotür aufstiess [MASK],,5.285070869831543e-07
als ihr Chef eilig seine Autotür aufstiess  [MASK],Gut,2.638757834461103e-08
ihr Chef eilig seine Autotür aufstiess  Gut [MASK],dass,7.908601219241973e-06
Chef eilig seine Autotür aufstiess  Gut dass [MASK],ich,0.003159251995384693
eilig seine Autotür aufstiess  Gut dass ich [MASK],Sie,0.0004827562952414155
seine Autotür aufstiess  Gut dass ich Sie [MASK],hier,0.00024535274133086205
Autotür aufstiess  Gut dass ich Sie hier [MASK],draussen,1.0732188684414723e-06
aufstiess  Gut dass ich Sie hier draussen [MASK],treffe,0.0001621599221834913
 Gut dass ich Sie hier draussen treffe [MASK],,8.448819954764986e-08
Gut dass ich Sie hier draussen treffe  [MASK],Sie,2.6164566406805534e-06
dass ich Sie hier draussen treffe  Sie [MASK],können,7.340084721363382e-06
ich Sie hier draussen treffe  Sie können [MASK],mir,0.00016873484128154814
Sie hier draussen treffe  Sie können mir [MASK],gleich,0.0005826472770422697
hier draussen treffe  Sie können mir gleich [MASK],helfen,0.00981560256332159
draussen treffe  Sie können mir gleich helfen [MASK],ein,1.371513462800067e-05
treffe  Sie können mir gleich helfen ein [MASK],paar,0.0014489711029455066
 Sie können mir gleich helfen ein paar [MASK],Sachen,0.02693047560751438
Sie können mir gleich helfen ein paar Sachen [MASK],hochzutragen,2.425439924991224e-05
können mir gleich helfen ein paar Sachen hochzutragen [MASK],,6.864502211101353e-08
mir gleich helfen ein paar Sachen hochzutragen  [MASK],Er,2.2231766649838391e-07
gleich helfen ein paar Sachen hochzutragen  Er [MASK],wollte,0.0005470921169035137
helfen ein paar Sachen hochzutragen  Er wollte [MASK],aussteigen,0.000547676463611424
