Context,Entropy
       Nelly [MASK],1.5681383524950876
      Nelly war [MASK],0.857709802942796
     Nelly war abgesehen [MASK],1.5098042478319562
    Nelly war abgesehen vom [MASK],1.5517714703721368
   Nelly war abgesehen vom Chef [MASK],1.4643626348636531
  Nelly war abgesehen vom Chef wie [MASK],1.6046272537170376
 Nelly war abgesehen vom Chef wie immer [MASK],1.5328292970771584
Nelly war abgesehen vom Chef wie immer die [MASK],1.5143248922248171
war abgesehen vom Chef wie immer die letzte [MASK],1.559809066787561
abgesehen vom Chef wie immer die letzte im [MASK],1.6006013038863505
vom Chef wie immer die letzte im Stirn [MASK],1.264363780074168
Chef wie immer die letzte im Stirn  [MASK],1.2773726469210043
wie immer die letzte im Stirn  Gerade [MASK],1.426753781163247
immer die letzte im Stirn  Gerade hatte [MASK],1.3112860756788292
die letzte im Stirn  Gerade hatte sie [MASK],1.4335155498237713
letzte im Stirn  Gerade hatte sie alles [MASK],1.5554717481343936
im Stirn  Gerade hatte sie alles zusammengepackt [MASK],1.2101382210327427
Stirn  Gerade hatte sie alles zusammengepackt  [MASK],1.3930217666253877
 Gerade hatte sie alles zusammengepackt  und [MASK],1.5855502737794522
Gerade hatte sie alles zusammengepackt  und war [MASK],1.3606515699027335
hatte sie alles zusammengepackt  und war in [MASK],1.5724207927064489
sie alles zusammengepackt  und war in ihre [MASK],1.3916059406211123
alles zusammengepackt  und war in ihre Jacke [MASK],1.2093674956389004
zusammengepackt  und war in ihre Jacke geschlüpft [MASK],1.0474342658102545
 und war in ihre Jacke geschlüpft  [MASK],1.2527388133746822
und war in ihre Jacke geschlüpft  da [MASK],1.4424618783751209
war in ihre Jacke geschlüpft  da bat [MASK],1.5790675278884723
in ihre Jacke geschlüpft  da bat er [MASK],1.361115447283117
ihre Jacke geschlüpft  da bat er sie [MASK],1.0875264922557064
Jacke geschlüpft  da bat er sie noch [MASK],1.3421461900131402
geschlüpft  da bat er sie noch einmal [MASK],1.1465714214566896
 da bat er sie noch einmal zu [MASK],1.5891178756568094
da bat er sie noch einmal zu sich [MASK],1.194992689014713
bat er sie noch einmal zu sich  [MASK],1.533455761833533
er sie noch einmal zu sich  Ich [MASK],1.595373108971251
sie noch einmal zu sich  Ich würde [MASK],1.5616132183038558
noch einmal zu sich  Ich würde gern [MASK],1.5392025205586422
einmal zu sich  Ich würde gern etwas [MASK],1.5165673845023488
zu sich  Ich würde gern etwas mit [MASK],1.24256586501103
sich  Ich würde gern etwas mit Ihnen [MASK],0.984218398752307
 Ich würde gern etwas mit Ihnen besprechen [MASK],1.138891881503123
Ich würde gern etwas mit Ihnen besprechen begann [MASK],1.266900584449694
würde gern etwas mit Ihnen besprechen begann er [MASK],1.4155796500500226
gern etwas mit Ihnen besprechen begann er  [MASK],1.540326361562484
etwas mit Ihnen besprechen begann er  Er [MASK],0.7542999018793921
mit Ihnen besprechen begann er  Er stand [MASK],1.5555777154061738
Ihnen besprechen begann er  Er stand vor [MASK],1.5379183372971896
besprechen begann er  Er stand vor seinem [MASK],1.5001270478516175
begann er  Er stand vor seinem Schreibtisch [MASK],1.460425377148073
er  Er stand vor seinem Schreibtisch lehnte [MASK],1.5916732050863687
 Er stand vor seinem Schreibtisch lehnte sich [MASK],1.1417550376793981
Er stand vor seinem Schreibtisch lehnte sich leicht [MASK],1.2001794812582665
stand vor seinem Schreibtisch lehnte sich leicht daran [MASK],1.4476003986337582
vor seinem Schreibtisch lehnte sich leicht daran an [MASK],0.722928605600837
seinem Schreibtisch lehnte sich leicht daran an  [MASK],0.5374615039553542
Schreibtisch lehnte sich leicht daran an  Das [MASK],0.8409635513533618
lehnte sich leicht daran an  Das heisst [MASK],1.3877898462499947
sich leicht daran an  Das heisst ich [MASK],1.603391653478018
