Context,Entropy
       Recht [MASK],0.7312087663653133
      Recht  [MASK],0.7312087663653133
     Recht  selbstzufrieden [MASK],1.0796022420622946
    Recht  selbstzufrieden  [MASK],1.0796022420622946
   Recht  selbstzufrieden  streckte [MASK],1.5918520964476846
  Recht  selbstzufrieden  streckte er [MASK],1.492238645878918
 Recht  selbstzufrieden  streckte er die [MASK],1.5400204460201954
Recht  selbstzufrieden  streckte er die Hand [MASK],1.4651898117674786
 selbstzufrieden  streckte er die Hand danach [MASK],1.574756070161731
selbstzufrieden  streckte er die Hand danach aus [MASK],0.8597447661831354
 streckte er die Hand danach aus  [MASK],0.9574112135187979
streckte er die Hand danach aus  Er [MASK],0.49315524892427187
er die Hand danach aus  Er musste [MASK],1.521090889673773
die Hand danach aus  Er musste beides [MASK],1.5315184678965497
Hand danach aus  Er musste beides wohl [MASK],1.5971947271485374
danach aus  Er musste beides wohl gemeinsam [MASK],1.5876288450376914
aus  Er musste beides wohl gemeinsam mit [MASK],1.5921727220220712
 Er musste beides wohl gemeinsam mit dem [MASK],1.5291459520196364
Er musste beides wohl gemeinsam mit dem Kaktus [MASK],1.3996441958663404
musste beides wohl gemeinsam mit dem Kaktus  [MASK],1.4534856500385775
beides wohl gemeinsam mit dem Kaktus  dort [MASK],1.5581966896625636
wohl gemeinsam mit dem Kaktus  dort hingepfeffert [MASK],1.1948851919914276
gemeinsam mit dem Kaktus  dort hingepfeffert haben [MASK],1.541160155791455
mit dem Kaktus  dort hingepfeffert haben  [MASK],1.494818060937098
dem Kaktus  dort hingepfeffert haben  als [MASK],1.4329842567701152
Kaktus  dort hingepfeffert haben  als er [MASK],1.443023248369708
 dort hingepfeffert haben  als er die [MASK],1.57134536008522
dort hingepfeffert haben  als er die Kartons [MASK],1.430879034448036
hingepfeffert haben  als er die Kartons zu [MASK],1.535478358068065
haben  als er die Kartons zu retten [MASK],1.468011573759364
 als er die Kartons zu retten versuchte [MASK],0.7279905607217518
als er die Kartons zu retten versuchte  [MASK],0.7279905607217518
er die Kartons zu retten versuchte  Au [MASK],1.5182752105512491
die Kartons zu retten versuchte  Au  [MASK],1.437794108702442
Kartons zu retten versuchte  Au  Tshhhh [MASK],1.5648521349127156
zu retten versuchte  Au  Tshhhh  [MASK],1.5797385782622255
retten versuchte  Au  Tshhhh  Ah [MASK],1.5467253805079342
versuchte  Au  Tshhhh  Ah Haben [MASK],1.410313362406314
 Au  Tshhhh  Ah Haben Sie [MASK],1.486022636710839
Au  Tshhhh  Ah Haben Sie sich [MASK],1.548050306730202
 Tshhhh  Ah Haben Sie sich gepikst [MASK],1.589616783617334
Tshhhh  Ah Haben Sie sich gepikst  [MASK],1.589616783617334
 Ah Haben Sie sich gepikst  Ja [MASK],1.589822717379726
Ah Haben Sie sich gepikst  Ja  [MASK],1.589822717379726
Haben Sie sich gepikst  Ja  jetzt [MASK],1.4059675577324977
Sie sich gepikst  Ja  jetzt hab [MASK],1.4632990886923576
sich gepikst  Ja  jetzt hab ich [MASK],1.567042283412074
gepikst  Ja  jetzt hab ich nen [MASK],1.5636017146837538
 Ja  jetzt hab ich nen Stachel [MASK],1.5772077488489276
Ja  jetzt hab ich nen Stachel im [MASK],1.5450481032448802
 jetzt hab ich nen Stachel im Finger [MASK],1.5301462071635505
jetzt hab ich nen Stachel im Finger  [MASK],1.5301462071635505
hab ich nen Stachel im Finger  Ah [MASK],1.5897640824221932
ich nen Stachel im Finger  Ah das [MASK],1.2468836486168724
nen Stachel im Finger  Ah das tut [MASK],1.5910438168209646
Stachel im Finger  Ah das tut  [MASK],0.19715955708094565
im Finger  Ah das tut  schweinisch [MASK],0.2554166028386207
Finger  Ah das tut  schweinisch  [MASK],0.10141761135496413
 Ah das tut  schweinisch  weh [MASK],1.2448565827627618
Ah das tut  schweinisch  weh  [MASK],1.2448565827627618
das tut  schweinisch  weh  Warten [MASK],1.4764494835209323
tut  schweinisch  weh  Warten Sie [MASK],1.349697515717396
 schweinisch  weh  Warten Sie  [MASK],1.4564818408917872
schweinisch  weh  Warten Sie  Nicht [MASK],1.4643584321359875
 weh  Warten Sie  Nicht bewegen [MASK],1.5869059468146134
weh  Warten Sie  Nicht bewegen  [MASK],1.5869059468146134
 Warten Sie  Nicht bewegen  Ich [MASK],1.2613856204620557
Warten Sie  Nicht bewegen  Ich habe [MASK],1.042363703149582
Sie  Nicht bewegen  Ich habe hier [MASK],1.5774581896937725
 Nicht bewegen  Ich habe hier irgendwo [MASK],1.1541779975661581
Nicht bewegen  Ich habe hier irgendwo ne [MASK],1.3413324642439484
bewegen  Ich habe hier irgendwo ne Pinzette [MASK],1.572022092587043
 Ich habe hier irgendwo ne Pinzette  [MASK],1.5815144591044592
Ich habe hier irgendwo ne Pinzette  Wieder [MASK],1.3893210471779405
habe hier irgendwo ne Pinzette  Wieder öffnete [MASK],1.5622382633950465
hier irgendwo ne Pinzette  Wieder öffnete sie [MASK],1.567837808207017
irgendwo ne Pinzette  Wieder öffnete sie ihre [MASK],1.4196603624957398
ne Pinzette  Wieder öffnete sie ihre Augenbrauen [MASK],1.5779788707361229
Pinzette  Wieder öffnete sie ihre Augenbrauen  [MASK],1.600641895870981
 Wieder öffnete sie ihre Augenbrauen  Wieder [MASK],0.9386965155594238
Wieder öffnete sie ihre Augenbrauen  Wieder fand [MASK],1.021447336874224
öffnete sie ihre Augenbrauen  Wieder fand sie [MASK],1.4886481844991963
sie ihre Augenbrauen  Wieder fand sie das [MASK],1.5957951885840946
ihre Augenbrauen  Wieder fand sie das Gesuchte [MASK],1.32131782514417
Augenbrauen  Wieder fand sie das Gesuchte sofort [MASK],0.8432053338259795
 Wieder fand sie das Gesuchte sofort Da [MASK],1.0949927996860738
Wieder fand sie das Gesuchte sofort Da  [MASK],1.0949927996860738
fand sie das Gesuchte sofort Da  ist [MASK],1.4363084251570015
sie das Gesuchte sofort Da  ist sie [MASK],0.9473198432839924
das Gesuchte sofort Da  ist sie schon [MASK],1.0293784425444592
Gesuchte sofort Da  ist sie schon  [MASK],1.3052522210247315
sofort Da  ist sie schon  Er [MASK],1.432515922024318
Da  ist sie schon  Er machte [MASK],1.5872829112354445
 ist sie schon  Er machte noch [MASK],1.2670781580549806
ist sie schon  Er machte noch immer [MASK],1.563456903439065
sie schon  Er machte noch immer ein [MASK],1.4017537217401497
schon  Er machte noch immer ein schmerzverzerrtes [MASK],1.400265676032452
 Er machte noch immer ein schmerzverzerrtes Junge [MASK],1.141843170027163
Er machte noch immer ein schmerzverzerrtes Junge  [MASK],1.141843170027163
machte noch immer ein schmerzverzerrtes Junge  Wie [MASK],1.4276920124479793
noch immer ein schmerzverzerrtes Junge  Wie kann [MASK],1.591420507543655
immer ein schmerzverzerrtes Junge  Wie kann ein [MASK],1.349751669098908
ein schmerzverzerrtes Junge  Wie kann ein so [MASK],1.5324378818795426
schmerzverzerrtes Junge  Wie kann ein so kleines [MASK],1.0644390813864195
Junge  Wie kann ein so kleines Ding [MASK],1.4191778846979153
 Wie kann ein so kleines Ding  [MASK],1.253643364615271
Wie kann ein so kleines Ding  so [MASK],0.9723343812643336
kann ein so kleines Ding  so doll [MASK],1.0933910763581283
ein so kleines Ding  so doll weh [MASK],0.6994464960181893
so kleines Ding  so doll weh tun [MASK],1.5615731271993405
kleines Ding  so doll weh tun  [MASK],1.5500670252021478
Ding  so doll weh tun  Kommen [MASK],1.6039496525036094
 so doll weh tun  Kommen Sie [MASK],0.9438419210158703
so doll weh tun  Kommen Sie  [MASK],0.9438419210158703
doll weh tun  Kommen Sie  zeigen [MASK],1.5834553239302216
weh tun  Kommen Sie  zeigen Sie [MASK],0.9561830561548033
tun  Kommen Sie  zeigen Sie her [MASK],1.4682134741128994
 Kommen Sie  zeigen Sie her  [MASK],1.5633643530319723
Kommen Sie  zeigen Sie her  Sie [MASK],1.3846559631529862
Sie  zeigen Sie her  Sie griff [MASK],0.4838673035383752
 zeigen Sie her  Sie griff nach [MASK],1.3344675229664404
zeigen Sie her  Sie griff nach seiner [MASK],1.5001015887167137
Sie her  Sie griff nach seiner Hand [MASK],1.5926679241097301
her  Sie griff nach seiner Hand  [MASK],1.562608478371532
 Sie griff nach seiner Hand  zog [MASK],1.506979104765221
Sie griff nach seiner Hand  zog sie [MASK],1.5857370676330271
griff nach seiner Hand  zog sie dichter [MASK],1.337771929046566
nach seiner Hand  zog sie dichter an [MASK],0.9046221367073694
