Context,Entropy
       Hier [MASK],1.270319023535892
      Hier lag [MASK],1.3660164248189859
     Hier lag ihr [MASK],1.554299699304189
    Hier lag ihr wahres [MASK],1.5393940414424052
   Hier lag ihr wahres Talent [MASK],0.8700689696473284
  Hier lag ihr wahres Talent  [MASK],0.8700689696473284
 Hier lag ihr wahres Talent  Bei [MASK],1.3081475869213648
Hier lag ihr wahres Talent  Bei der [MASK],1.5152600548654453
lag ihr wahres Talent  Bei der Bestellung [MASK],1.5452845141439768
ihr wahres Talent  Bei der Bestellung der [MASK],1.5649126339737065
wahres Talent  Bei der Bestellung der Lichterketten [MASK],1.5284767021116108
Talent  Bei der Bestellung der Lichterketten und [MASK],1.452324472159013
 Bei der Bestellung der Lichterketten und Wimpel [MASK],0.9730589175134268
Bei der Bestellung der Lichterketten und Wimpel  [MASK],0.9730589175134268
der Bestellung der Lichterketten und Wimpel  habe [MASK],1.5566598865748311
Bestellung der Lichterketten und Wimpel  habe ich [MASK],1.5901132270953795
der Lichterketten und Wimpel  habe ich es [MASK],1.4752066252419036
Lichterketten und Wimpel  habe ich es vielleicht [MASK],1.5487838780115215
und Wimpel  habe ich es vielleicht ein [MASK],1.2514519102865578
Wimpel  habe ich es vielleicht ein bisschen [MASK],1.5682474671613174
 habe ich es vielleicht ein bisschen übertrieben [MASK],1.6086043899617721
habe ich es vielleicht ein bisschen übertrieben  [MASK],1.6086043899617721
ich es vielleicht ein bisschen übertrieben  sagte [MASK],1.086871063581754
es vielleicht ein bisschen übertrieben  sagte Cat [MASK],1.00112047393905
vielleicht ein bisschen übertrieben  sagte Cat und [MASK],1.409422373473504
ein bisschen übertrieben  sagte Cat und schürzte [MASK],1.2258617249304462
bisschen übertrieben  sagte Cat und schürzte die [MASK],1.5752815429291696
übertrieben  sagte Cat und schürzte die Hand [MASK],1.4852098622430567
 sagte Cat und schürzte die Hand  [MASK],1.5377603087698164
sagte Cat und schürzte die Hand  Aber [MASK],1.5671525058765936
Cat und schürzte die Hand  Aber ich [MASK],1.5240806580615363
und schürzte die Hand  Aber ich denke [MASK],1.5429161642518288
schürzte die Hand  Aber ich denke trotzdem [MASK],1.1509350431875083
die Hand  Aber ich denke trotzdem  [MASK],1.0769908701632909
Hand  Aber ich denke trotzdem  dass [MASK],1.550561992197823
 Aber ich denke trotzdem  dass wir [MASK],1.5867822233314177
Aber ich denke trotzdem  dass wir bei [MASK],1.5561161417873428
ich denke trotzdem  dass wir bei der [MASK],1.5359948698042558
denke trotzdem  dass wir bei der Deko [MASK],1.6030264625164525
trotzdem  dass wir bei der Deko in [MASK],1.6002039378460051
 dass wir bei der Deko in die [MASK],1.551592191240009
dass wir bei der Deko in die Vollen [MASK],1.2295641629155272
wir bei der Deko in die Vollen gehen [MASK],1.4693326453658786
bei der Deko in die Vollen gehen sollten [MASK],1.5466804417582056
der Deko in die Vollen gehen sollten  [MASK],1.4200212364227507
Deko in die Vollen gehen sollten  Tannenbaum [MASK],1.4890457247800406
in die Vollen gehen sollten  Tannenbaum Lametta [MASK],1.5535212031838355
die Vollen gehen sollten  Tannenbaum Lametta das [MASK],1.551108202420986
Vollen gehen sollten  Tannenbaum Lametta das ganze [MASK],0.9342403931685334
gehen sollten  Tannenbaum Lametta das ganze Programm [MASK],1.5953804336554995
sollten  Tannenbaum Lametta das ganze Programm  [MASK],1.513096764899169
 Tannenbaum Lametta das ganze Programm  Die [MASK],1.5834375320561138
Tannenbaum Lametta das ganze Programm  Die Schaufenster [MASK],1.3723015686281141
Lametta das ganze Programm  Die Schaufenster  [MASK],1.4063692632439462
das ganze Programm  Die Schaufenster  müssen [MASK],1.5599475318088265
ganze Programm  Die Schaufenster  müssen auch [MASK],1.5229401292534614
Programm  Die Schaufenster  müssen auch richtig [MASK],1.4009879850843328
 Die Schaufenster  müssen auch richtig festlich [MASK],1.370716480989636
Die Schaufenster  müssen auch richtig festlich aussehen [MASK],1.5137249867671958
Schaufenster  müssen auch richtig festlich aussehen  [MASK],1.4409515882562003
 müssen auch richtig festlich aussehen  Sofort [MASK],1.5482106541252256
müssen auch richtig festlich aussehen  Sofort meldete [MASK],1.5629901490827545
auch richtig festlich aussehen  Sofort meldete sich [MASK],1.4930435695383555
richtig festlich aussehen  Sofort meldete sich  [MASK],1.60420559010945
festlich aussehen  Sofort meldete sich  Sadies [MASK],1.5909337338172085
aussehen  Sofort meldete sich  Sadies kreativer [MASK],1.5467000491715472
 Sofort meldete sich  Sadies kreativer Talent [MASK],1.4572693479817493
Sofort meldete sich  Sadies kreativer Talent  [MASK],1.4572693479817493
meldete sich  Sadies kreativer Talent  Wir [MASK],1.5662170860303715
sich  Sadies kreativer Talent  Wir könnten [MASK],1.6028184092987936
 Sadies kreativer Talent  Wir könnten ein [MASK],1.464612099681807
Sadies kreativer Talent  Wir könnten ein winterliches [MASK],1.283603212041886
kreativer Talent  Wir könnten ein winterliches Miniaturdorf [MASK],1.3762038779529342
Talent  Wir könnten ein winterliches Miniaturdorf bauen [MASK],1.4308458718423518
 Wir könnten ein winterliches Miniaturdorf bauen  [MASK],1.431533511893686
Wir könnten ein winterliches Miniaturdorf bauen  Mit [MASK],1.5249779003559152
könnten ein winterliches Miniaturdorf bauen  Mit einem [MASK],1.555243425628117
ein winterliches Miniaturdorf bauen  Mit einem Weihnachtsmann [MASK],1.5914823760164312
winterliches Miniaturdorf bauen  Mit einem Weihnachtsmann der [MASK],1.081003880342975
Miniaturdorf bauen  Mit einem Weihnachtsmann der  [MASK],1.121942099654614
bauen  Mit einem Weihnachtsmann der  im [MASK],1.5880814003891397
 Mit einem Weihnachtsmann der  im Rentierschlitten [MASK],1.4147907642128768
Mit einem Weihnachtsmann der  im Rentierschlitten darüber [MASK],1.5049591912620337
einem Weihnachtsmann der  im Rentierschlitten darüber fliegt [MASK],1.4195615216742639
Weihnachtsmann der  im Rentierschlitten darüber fliegt  [MASK],1.5619187468615734
der  im Rentierschlitten darüber fliegt  und [MASK],0.903219863200026
 im Rentierschlitten darüber fliegt  und leuchtend [MASK],1.4349841606837161
