Context,Entropy
        [MASK],1.5630042354471072
       Vielleicht [MASK],1.5181121359952707
      Vielleicht  [MASK],1.5181121359952707
     Vielleicht  bekam [MASK],1.4876926040695926
    Vielleicht  bekam sie [MASK],1.5819621955489838
   Vielleicht  bekam sie ja [MASK],1.5870524777377442
  Vielleicht  bekam sie ja sogar [MASK],1.460347552070146
 Vielleicht  bekam sie ja sogar einen [MASK],1.4047621640300334
Vielleicht  bekam sie ja sogar einen Pokal [MASK],0.38093939347991207
 bekam sie ja sogar einen Pokal verliehen [MASK],1.1292690132991328
bekam sie ja sogar einen Pokal verliehen  [MASK],1.1292690132991328
sie ja sogar einen Pokal verliehen  für [MASK],1.5829247096628603
ja sogar einen Pokal verliehen  für die [MASK],1.0949211192862538
sogar einen Pokal verliehen  für die schönste [MASK],1.5466946280403122
einen Pokal verliehen  für die schönste Parzelle [MASK],1.5081924002134386
Pokal verliehen  für die schönste Parzelle in [MASK],1.5576012141577291
verliehen  für die schönste Parzelle in der [MASK],1.5579102841549548
 für die schönste Parzelle in der Vollbart [MASK],1.386433920764936
für die schönste Parzelle in der Vollbart  [MASK],1.386433920764936
die schönste Parzelle in der Vollbart  Zwar [MASK],1.3451466201811881
schönste Parzelle in der Vollbart  Zwar hatte [MASK],1.5146560597954128
Parzelle in der Vollbart  Zwar hatte sie [MASK],1.5155597849966138
in der Vollbart  Zwar hatte sie keinerlei [MASK],1.604707277295092
der Vollbart  Zwar hatte sie keinerlei Erfahrung [MASK],1.430138230124862
Vollbart  Zwar hatte sie keinerlei Erfahrung in [MASK],0.8886839725620336
 Zwar hatte sie keinerlei Erfahrung in Gartengestaltung [MASK],0.7825552328469455
Zwar hatte sie keinerlei Erfahrung in Gartengestaltung und [MASK],1.2575840774703848
hatte sie keinerlei Erfahrung in Gartengestaltung und noch [MASK],1.1439615977875128
sie keinerlei Erfahrung in Gartengestaltung und noch nie [MASK],1.5011036230301809
keinerlei Erfahrung in Gartengestaltung und noch nie in [MASK],1.5660238830738873
Erfahrung in Gartengestaltung und noch nie in ihrem [MASK],1.188628660622526
in Gartengestaltung und noch nie in ihrem Leben [MASK],1.558830150241765
Gartengestaltung und noch nie in ihrem Leben irgendetwas [MASK],1.5101332528234181
und noch nie in ihrem Leben irgendetwas angepflanzt [MASK],1.4296788884481018
noch nie in ihrem Leben irgendetwas angepflanzt  [MASK],1.4887143406775103
nie in ihrem Leben irgendetwas angepflanzt  aber [MASK],1.1940269624650357
in ihrem Leben irgendetwas angepflanzt  aber ihre [MASK],1.5657591434234703
ihrem Leben irgendetwas angepflanzt  aber ihre Kakteenzucht [MASK],1.4687893069846185
Leben irgendetwas angepflanzt  aber ihre Kakteenzucht auf [MASK],1.583603228618459
irgendetwas angepflanzt  aber ihre Kakteenzucht auf der [MASK],1.4811666281816311
angepflanzt  aber ihre Kakteenzucht auf der Fensterbank [MASK],1.4168898762945294
 aber ihre Kakteenzucht auf der Fensterbank  [MASK],1.594999798355144
aber ihre Kakteenzucht auf der Fensterbank  gedieh [MASK],1.3263209122045914
ihre Kakteenzucht auf der Fensterbank  gedieh prächtig [MASK],1.5270289773239396
Kakteenzucht auf der Fensterbank  gedieh prächtig  [MASK],1.5098893818256771
auf der Fensterbank  gedieh prächtig  Ein [MASK],1.4703046273410907
der Fensterbank  gedieh prächtig  Ein sicherer [MASK],1.606621243250122
Fensterbank  gedieh prächtig  Ein sicherer Beweis [MASK],1.3119106849208644
 gedieh prächtig  Ein sicherer Beweis dafür [MASK],1.3683178566819032
gedieh prächtig  Ein sicherer Beweis dafür dass [MASK],1.6029234559775802
prächtig  Ein sicherer Beweis dafür dass sie [MASK],1.6010801966605124
 Ein sicherer Beweis dafür dass sie einen [MASK],1.5888034810666993
Ein sicherer Beweis dafür dass sie einen grünen [MASK],1.527449065145282
sicherer Beweis dafür dass sie einen grünen Daumen [MASK],1.5736516010449777
Beweis dafür dass sie einen grünen Daumen hatte [MASK],0.9957579422910804
dafür dass sie einen grünen Daumen hatte fand [MASK],0.9150235558719965
dass sie einen grünen Daumen hatte fand  [MASK],1.016953172719322
sie einen grünen Daumen hatte fand  sie [MASK],1.5680279384322193
einen grünen Daumen hatte fand  sie  [MASK],1.5402022595476144
grünen Daumen hatte fand  sie  Im [MASK],1.3426354433278513
Daumen hatte fand  sie  Im Übrigen [MASK],1.5397192482047615
hatte fand  sie  Im Übrigen gab [MASK],1.4281431324637006
fand  sie  Im Übrigen gab es [MASK],1.4504578987838856
 sie  Im Übrigen gab es ja [MASK],1.2396849767133908
sie  Im Übrigen gab es ja das [MASK],1.5659060343986555
 Im Übrigen gab es ja das Schuppen [MASK],1.5893944124391033
Im Übrigen gab es ja das Schuppen  [MASK],1.5893944124391033
Übrigen gab es ja das Schuppen  Sie [MASK],1.351601763156054
gab es ja das Schuppen  Sie fuhr [MASK],1.593992132972562
es ja das Schuppen  Sie fuhr zu [MASK],1.0600474995110087
ja das Schuppen  Sie fuhr zu diesem [MASK],1.5316003262120468
das Schuppen  Sie fuhr zu diesem grossen [MASK],1.4763236217927167
Schuppen  Sie fuhr zu diesem grossen Gartencenter [MASK],1.1593534375925099
 Sie fuhr zu diesem grossen Gartencenter in [MASK],1.4214879521438901
Sie fuhr zu diesem grossen Gartencenter in dem [MASK],1.502845223082924
