Context,Entropy
       Eine [MASK],1.5849824276822078
      Eine der [MASK],1.59091302628779
     Eine der bekanntesten [MASK],1.576469485896164
    Eine der bekanntesten Geschichten [MASK],1.5615619046859555
   Eine der bekanntesten Geschichten sagt [MASK],1.4737308727582152
  Eine der bekanntesten Geschichten sagt  [MASK],1.4737308727582152
 Eine der bekanntesten Geschichten sagt  Der [MASK],1.1838794401708936
Eine der bekanntesten Geschichten sagt  Der bei [MASK],1.4736989129202114
der bekanntesten Geschichten sagt  Der bei den [MASK],1.551457711366783
bekanntesten Geschichten sagt  Der bei den Eskimos [MASK],1.5260544519357793
Geschichten sagt  Der bei den Eskimos heilige [MASK],1.5523873254258558
sagt  Der bei den Eskimos heilige Rabe [MASK],1.4936587239803916
 Der bei den Eskimos heilige Rabe soll [MASK],1.533716690336826
Der bei den Eskimos heilige Rabe soll vor [MASK],1.0846366147101156
bei den Eskimos heilige Rabe soll vor langer [MASK],1.0930275194895427
den Eskimos heilige Rabe soll vor langer Zeit [MASK],1.5737000136156856
Eskimos heilige Rabe soll vor langer Zeit ihr [MASK],1.451266884227401
heilige Rabe soll vor langer Zeit ihr Land [MASK],0.5780608998427605
Rabe soll vor langer Zeit ihr Land erschaffen [MASK],0.0720608948359927
soll vor langer Zeit ihr Land erschaffen haben [MASK],1.4427367125766764
vor langer Zeit ihr Land erschaffen haben  [MASK],1.5739684329000945
langer Zeit ihr Land erschaffen haben  Der [MASK],1.5792175044308179
Zeit ihr Land erschaffen haben  Der Beginn [MASK],1.0793643015394578
ihr Land erschaffen haben  Der Beginn dieser [MASK],1.5836079558164133
Land erschaffen haben  Der Beginn dieser über [MASK],1.24104502394475
erschaffen haben  Der Beginn dieser über Jahrhunderte [MASK],1.431531034011527
haben  Der Beginn dieser über Jahrhunderte von [MASK],1.6031831016673364
 Der Beginn dieser über Jahrhunderte von Mund [MASK],1.1339827882092812
Der Beginn dieser über Jahrhunderte von Mund zu [MASK],0.008773918466125375
Beginn dieser über Jahrhunderte von Mund zu Mund [MASK],0.948067030619987
dieser über Jahrhunderte von Mund zu Mund weitergegebenen [MASK],1.4808295228846233
über Jahrhunderte von Mund zu Mund weitergegebenen Legende [MASK],0.14655859890194028
Jahrhunderte von Mund zu Mund weitergegebenen Legende  [MASK],0.18312155776891775
von Mund zu Mund weitergegebenen Legende  lautet [MASK],1.1233742373662203
Mund zu Mund weitergegebenen Legende  lautet ungefähr [MASK],1.2422990366104296
zu Mund weitergegebenen Legende  lautet ungefähr wie [MASK],0.9742471378785766
Mund weitergegebenen Legende  lautet ungefähr wie folgt [MASK],1.4751646823738498
weitergegebenen Legende  lautet ungefähr wie folgt  [MASK],1.5526057371822781
Legende  lautet ungefähr wie folgt  Vor [MASK],1.2509846864949485
 lautet ungefähr wie folgt  Vor langer [MASK],1.5929556864502559
lautet ungefähr wie folgt  Vor langer Zeit [MASK],1.4739926821373144
ungefähr wie folgt  Vor langer Zeit  [MASK],1.2137165236721559
wie folgt  Vor langer Zeit  so [MASK],1.3964013741063732
folgt  Vor langer Zeit  so wird [MASK],1.5130610196002556
 Vor langer Zeit  so wird uns [MASK],1.1394112013548328
Vor langer Zeit  so wird uns erzählt [MASK],1.4863687004678336
langer Zeit  so wird uns erzählt  [MASK],1.3924653900827102
Zeit  so wird uns erzählt  gab [MASK],1.5035843281533534
 so wird uns erzählt  gab es [MASK],1.045328865149926
so wird uns erzählt  gab es kein [MASK],1.5939652412036769
wird uns erzählt  gab es kein Anpassung [MASK],1.3715594721166102
