Context,Entropy
       Wer [MASK],1.561705967652017
      Wer noch [MASK],0.4785488615370754
     Wer noch nie [MASK],1.3192723515056268
    Wer noch nie in [MASK],1.3360986645863047
   Wer noch nie in seinem [MASK],1.5068002481642124
  Wer noch nie in seinem Leben [MASK],0.990419567626034
 Wer noch nie in seinem Leben die [MASK],1.4805974563837854
Wer noch nie in seinem Leben die Möglichkeit [MASK],1.2482418810881584
noch nie in seinem Leben die Möglichkeit hatte [MASK],0.8541471369223321
nie in seinem Leben die Möglichkeit hatte  [MASK],0.8829504440490676
in seinem Leben die Möglichkeit hatte  die [MASK],1.5757792083534226
seinem Leben die Möglichkeit hatte  die Arktis [MASK],0.895499098532285
Leben die Möglichkeit hatte  die Arktis mit [MASK],1.5719134335151188
die Möglichkeit hatte  die Arktis mit eigenen [MASK],1.3022068538672695
Möglichkeit hatte  die Arktis mit eigenen Augen [MASK],1.6019230582459634
hatte  die Arktis mit eigenen Augen zu [MASK],1.4973449939569998
 die Arktis mit eigenen Augen zu erleben [MASK],1.1755768028959532
die Arktis mit eigenen Augen zu erleben  [MASK],1.1755768028959532
Arktis mit eigenen Augen zu erleben  kann [MASK],1.1506306347076563
mit eigenen Augen zu erleben  kann sich [MASK],1.5568766591956156
eigenen Augen zu erleben  kann sich kaum [MASK],1.305523693814249
Augen zu erleben  kann sich kaum vorstellen [MASK],1.4297282669861149
zu erleben  kann sich kaum vorstellen welcher [MASK],0.7367273817066817
erleben  kann sich kaum vorstellen welcher Anblick [MASK],1.4517003958981094
 kann sich kaum vorstellen welcher Anblick ihm [MASK],1.097600043790786
kann sich kaum vorstellen welcher Anblick ihm bisher [MASK],1.4353495260858056
sich kaum vorstellen welcher Anblick ihm bisher entgangen [MASK],1.2782409845881386
kaum vorstellen welcher Anblick ihm bisher entgangen ist [MASK],1.0513862609110858
vorstellen welcher Anblick ihm bisher entgangen ist  [MASK],0.9784735967783147
welcher Anblick ihm bisher entgangen ist  Da [MASK],1.5302675396326957
Anblick ihm bisher entgangen ist  Da wohl [MASK],1.5269755910923462
ihm bisher entgangen ist  Da wohl die [MASK],1.561127398212754
bisher entgangen ist  Da wohl die wenigsten [MASK],1.6052253751861998
entgangen ist  Da wohl die wenigsten Leser [MASK],1.5442869831314487
ist  Da wohl die wenigsten Leser selbst [MASK],1.5245934198854751
 Da wohl die wenigsten Leser selbst in [MASK],1.6041860881277565
Da wohl die wenigsten Leser selbst in diesen [MASK],1.48163763277252
wohl die wenigsten Leser selbst in diesen Genuss [MASK],1.490795170104353
die wenigsten Leser selbst in diesen Genuss kommen [MASK],1.5738770316437065
wenigsten Leser selbst in diesen Genuss kommen werden [MASK],1.5264547441651777
Leser selbst in diesen Genuss kommen werden  [MASK],1.432790725494173
selbst in diesen Genuss kommen werden  soll [MASK],1.3003618834057742
in diesen Genuss kommen werden  soll hier [MASK],1.4978157754288906
diesen Genuss kommen werden  soll hier versucht [MASK],0.8527799452644558
Genuss kommen werden  soll hier versucht werden [MASK],1.5196393675802933
kommen werden  soll hier versucht werden ein [MASK],1.4220256569735736
werden  soll hier versucht werden ein kleines [MASK],1.0985592831262052
 soll hier versucht werden ein kleines Portrait [MASK],1.4596587094559978
soll hier versucht werden ein kleines Portrait dieser [MASK],1.5692987138219792
hier versucht werden ein kleines Portrait dieser weitgehend [MASK],1.244749028952929
versucht werden ein kleines Portrait dieser weitgehend unbekannten [MASK],1.4442120164409338
werden ein kleines Portrait dieser weitgehend unbekannten Region [MASK],1.4654958006524224
ein kleines Portrait dieser weitgehend unbekannten Region zu [MASK],1.389475026793185
kleines Portrait dieser weitgehend unbekannten Region zu  [MASK],1.5059580280344933
Portrait dieser weitgehend unbekannten Region zu  zeichnen [MASK],1.1972326900313928
dieser weitgehend unbekannten Region zu  zeichnen  [MASK],1.504523003402005
weitgehend unbekannten Region zu  zeichnen  Auf [MASK],1.4232085971661417
unbekannten Region zu  zeichnen  Auf den [MASK],1.3770869482753645
Region zu  zeichnen  Auf den ersten [MASK],0.00674788026098327
zu  zeichnen  Auf den ersten Blick [MASK],1.543091809779741
 zeichnen  Auf den ersten Blick scheint [MASK],1.531953344905158
zeichnen  Auf den ersten Blick scheint sich [MASK],1.5791677377069346
 Auf den ersten Blick scheint sich dem [MASK],1.4551773496427878
Auf den ersten Blick scheint sich dem Betrachter [MASK],1.5218864482325454
den ersten Blick scheint sich dem Betrachter ein [MASK],1.5610553108586358
ersten Blick scheint sich dem Betrachter ein trauriges [MASK],1.3023607075051455
Blick scheint sich dem Betrachter ein trauriges Bild [MASK],1.3950389550345357
scheint sich dem Betrachter ein trauriges Bild zu [MASK],1.478620428749176
sich dem Betrachter ein trauriges Bild zu zeigen [MASK],1.5836776083695054
dem Betrachter ein trauriges Bild zu zeigen  [MASK],1.4049166878774124
Betrachter ein trauriges Bild zu zeigen  Aus [MASK],1.5094942548233958
ein trauriges Bild zu zeigen  Aus der [MASK],1.468124296392891
trauriges Bild zu zeigen  Aus der endlos [MASK],1.5280796904052147
Bild zu zeigen  Aus der endlos weissen [MASK],1.4985919995045023
zu zeigen  Aus der endlos weissen Fläche [MASK],1.3814726389894
zeigen  Aus der endlos weissen Fläche  [MASK],1.1500034561955887
 Aus der endlos weissen Fläche  ragen [MASK],1.4561239508260968
Aus der endlos weissen Fläche  ragen nur [MASK],1.3286982056830494
der endlos weissen Fläche  ragen nur hier [MASK],1.4703004247462426
endlos weissen Fläche  ragen nur hier und [MASK],1.5222290646619354
weissen Fläche  ragen nur hier und da [MASK],1.5272544396390226
Fläche  ragen nur hier und da brauner [MASK],1.5027667672132718
