Context,Entropy
       Doch [MASK],1.556254815303862
      Doch als [MASK],1.562242864401636
     Doch als er [MASK],1.4078157486618819
    Doch als er langsam [MASK],1.5104496427602232
   Doch als er langsam tiefer [MASK],1.5653648290978306
  Doch als er langsam tiefer sank [MASK],1.425651597149654
 Doch als er langsam tiefer sank  [MASK],1.425651597149654
Doch als er langsam tiefer sank  klang [MASK],1.582900075247691
als er langsam tiefer sank  klang es [MASK],1.5667749209231485
er langsam tiefer sank  klang es seltsam [MASK],1.4633890601186437
langsam tiefer sank  klang es seltsam dumpf [MASK],1.144155465061662
tiefer sank  klang es seltsam dumpf aus [MASK],1.3420950579155875
sank  klang es seltsam dumpf aus ihm [MASK],1.115479956540074
 klang es seltsam dumpf aus ihm heraus [MASK],1.4302662638453425
klang es seltsam dumpf aus ihm heraus  [MASK],1.4302662638453425
es seltsam dumpf aus ihm heraus  Du [MASK],0.9141932704353944
seltsam dumpf aus ihm heraus  Du darfst [MASK],1.57026140500597
dumpf aus ihm heraus  Du darfst nicht [MASK],1.5502642010186802
aus ihm heraus  Du darfst nicht aufgeben [MASK],1.5362611000128323
ihm heraus  Du darfst nicht aufgeben  [MASK],1.5569401704824168
heraus  Du darfst nicht aufgeben  aber [MASK],1.450715970819802
 Du darfst nicht aufgeben  aber du [MASK],1.3172662579331968
Du darfst nicht aufgeben  aber du bist [MASK],1.4837235354236342
darfst nicht aufgeben  aber du bist nur [MASK],1.568807053571144
nicht aufgeben  aber du bist nur eine [MASK],1.424229092462264
aufgeben  aber du bist nur eine Möwe [MASK],1.2846694887168206
 aber du bist nur eine Möwe  [MASK],1.2584794032389384
aber du bist nur eine Möwe  und [MASK],1.503159839993999
du bist nur eine Möwe  und kannst [MASK],1.5390625347856024
bist nur eine Möwe  und kannst  [MASK],1.1503016213754884
nur eine Möwe  und kannst  über [MASK],1.4845135558878417
eine Möwe  und kannst  über deine [MASK],1.5697561689076398
Möwe  und kannst  über deine Natur [MASK],1.3872705456535712
 und kannst  über deine Natur nicht [MASK],1.4381570957049283
und kannst  über deine Natur nicht hinaus [MASK],1.4072719567905527
kannst  über deine Natur nicht hinaus  [MASK],1.4887488395938486
 über deine Natur nicht hinaus  Wärst [MASK],0.8552887174930675
über deine Natur nicht hinaus  Wärst du [MASK],1.3253852289737365
deine Natur nicht hinaus  Wärst du zu [MASK],1.4274506097681643
Natur nicht hinaus  Wärst du zu solchen [MASK],1.3585632594206372
nicht hinaus  Wärst du zu solchen Flügen [MASK],1.5492972050526599
hinaus  Wärst du zu solchen Flügen bestimmt [MASK],1.5834690341033093
 Wärst du zu solchen Flügen bestimmt  [MASK],1.4837113987463881
Wärst du zu solchen Flügen bestimmt  dann [MASK],1.352246137998495
du zu solchen Flügen bestimmt  dann hättest [MASK],1.576049038507923
zu solchen Flügen bestimmt  dann hättest du [MASK],1.4909379130359812
solchen Flügen bestimmt  dann hättest du dafür [MASK],1.1237643542301614
Flügen bestimmt  dann hättest du dafür Diagramme [MASK],1.4602903362219946
bestimmt  dann hättest du dafür Diagramme  [MASK],1.4765076212722765
 dann hättest du dafür Diagramme  Richtlinien [MASK],1.1365061208180278
dann hättest du dafür Diagramme  Richtlinien im [MASK],1.5407730159832516
hättest du dafür Diagramme  Richtlinien im Kopf [MASK],1.4646343684573224
du dafür Diagramme  Richtlinien im Kopf  [MASK],1.355973001369448
dafür Diagramme  Richtlinien im Kopf  Wärst [MASK],1.5469708990136695
Diagramme  Richtlinien im Kopf  Wärst  [MASK],1.5114216475451945
 Richtlinien im Kopf  Wärst  du [MASK],1.434312578959509
Richtlinien im Kopf  Wärst  du zum [MASK],1.3537635533941874
im Kopf  Wärst  du zum raschen [MASK],1.5012401264898165
Kopf  Wärst  du zum raschen Fliegen [MASK],1.5814511010479093
 Wärst  du zum raschen Fliegen bestimmt [MASK],1.4085748505903826
Wärst  du zum raschen Fliegen bestimmt du [MASK],1.5801884936910155
 du zum raschen Fliegen bestimmt du hättest [MASK],1.3340937195274643
du zum raschen Fliegen bestimmt du hättest  [MASK],1.3340937195274643
zum raschen Fliegen bestimmt du hättest  kurze [MASK],0.9524922672387571
raschen Fliegen bestimmt du hättest  kurze  [MASK],1.5118684168385697
Fliegen bestimmt du hättest  kurze  Flügel [MASK],1.4114872408905428
bestimmt du hättest  kurze  Flügel wie [MASK],1.5732949869137962
du hättest  kurze  Flügel wie der [MASK],1.5252139084923466
hättest  kurze  Flügel wie der  [MASK],1.5601849414946103
 kurze  Flügel wie der  Falke [MASK],1.4745709222714858
kurze  Flügel wie der  Falke  [MASK],1.4745709222714858
 Flügel wie der  Falke  und [MASK],1.5726156431799647
Flügel wie der  Falke  und würdest [MASK],1.5484053321334132
wie der  Falke  und würdest  [MASK],1.6013707789687004
der  Falke  und würdest  Mäuse [MASK],1.4858067910295973
 Falke  und würdest  Mäuse fressen [MASK],1.4667699339601117
Falke  und würdest  Mäuse fressen  [MASK],1.4667699339601117
 und würdest  Mäuse fressen  statt [MASK],1.2824500634514115
und würdest  Mäuse fressen  statt Lernen [MASK],1.346447733874241
würdest  Mäuse fressen  statt Lernen  [MASK],1.3500377852782364
 Mäuse fressen  statt Lernen  Dein [MASK],1.5684852253988928
Mäuse fressen  statt Lernen  Dein Vater [MASK],1.576569988856857
fressen  statt Lernen  Dein Vater hatte [MASK],1.5961393446291403
 statt Lernen  Dein Vater hatte recht [MASK],1.0536239961528369
statt Lernen  Dein Vater hatte recht  [MASK],1.0536239961528369
Lernen  Dein Vater hatte recht  Schluss [MASK],0.49914335141730937
 Dein Vater hatte recht  Schluss mit [MASK],1.3978999872828208
Dein Vater hatte recht  Schluss mit den [MASK],1.4990337215082736
Vater hatte recht  Schluss mit den Kopf [MASK],0.6508336018978789
hatte recht  Schluss mit den Kopf  [MASK],0.9386142353595522
recht  Schluss mit den Kopf  Flieg [MASK],1.2675118745977028
 Schluss mit den Kopf  Flieg heim [MASK],1.4860741840567984
Schluss mit den Kopf  Flieg heim zu [MASK],1.4944013901497706
mit den Kopf  Flieg heim zu deinem [MASK],1.579973892175045
den Kopf  Flieg heim zu deinem Schwarm [MASK],1.4331397347546515
Kopf  Flieg heim zu deinem Schwarm  [MASK],1.2925338376557174
 Flieg heim zu deinem Schwarm  und [MASK],1.5444911270010127
Flieg heim zu deinem Schwarm  und finde [MASK],0.6367763704089608
heim zu deinem Schwarm  und finde dich [MASK],1.369232543256939
