Context,Entropy
       Es [MASK],1.5586609210081033
      Es war [MASK],1.57748461055906
     Es war Morgen [MASK],1.4450538868159732
    Es war Morgen  [MASK],1.4450538868159732
   Es war Morgen  und [MASK],1.4598791161294384
  Es war Morgen  und die [MASK],1.0538273240132923
 Es war Morgen  und die neue [MASK],1.6040998899654653
Es war Morgen  und die neue Sonne [MASK],1.6070232904543458
war Morgen  und die neue Sonne  [MASK],1.4221971695505369
Morgen  und die neue Sonne  flimmerte [MASK],1.330858118822988
 und die neue Sonne  flimmerte golden [MASK],1.5458339610049787
und die neue Sonne  flimmerte golden über [MASK],1.533484865654503
die neue Sonne  flimmerte golden über dem [MASK],1.457200604796993
neue Sonne  flimmerte golden über dem Wellengekräusel [MASK],0.9086867889151378
Sonne  flimmerte golden über dem Wellengekräusel der [MASK],1.5619005736940585
 flimmerte golden über dem Wellengekräusel der stillen [MASK],1.5349960098287794
flimmerte golden über dem Wellengekräusel der stillen  [MASK],1.5349960098287794
golden über dem Wellengekräusel der stillen  Vogel [MASK],1.5374525246550022
über dem Wellengekräusel der stillen  Vogel  [MASK],1.533246583207264
dem Wellengekräusel der stillen  Vogel  Von [MASK],1.5424276551491312
Wellengekräusel der stillen  Vogel  Von einem [MASK],1.457281132442794
der stillen  Vogel  Von einem Fischerboot [MASK],1.3107013044639155
stillen  Vogel  Von einem Fischerboot eine [MASK],1.4462927382966602
 Vogel  Von einem Fischerboot eine Meile [MASK],1.3933511220087638
Vogel  Von einem Fischerboot eine Meile  [MASK],1.3933511220087638
 Von einem Fischerboot eine Meile  vor [MASK],1.5149175267954844
Von einem Fischerboot eine Meile  vor der [MASK],0.48869081033914236
einem Fischerboot eine Meile  vor der Küste [MASK],0.9875961187000718
Fischerboot eine Meile  vor der Küste  [MASK],1.474735222832027
eine Meile  vor der Küste  wurden [MASK],1.5589541390788144
Meile  vor der Küste  wurden die [MASK],1.5488157297629501
 vor der Küste  wurden die Netze [MASK],1.5756875790606124
vor der Küste  wurden die Netze ausgeworfen [MASK],1.045051891223867
der Küste  wurden die Netze ausgeworfen  [MASK],1.146205418186684
Küste  wurden die Netze ausgeworfen  Blitzschnell [MASK],0.8953288712601861
 wurden die Netze ausgeworfen  Blitzschnell verbreitete [MASK],1.494264235673913
wurden die Netze ausgeworfen  Blitzschnell verbreitete sich [MASK],1.4984415948206955
die Netze ausgeworfen  Blitzschnell verbreitete sich die [MASK],1.5280134591397576
Netze ausgeworfen  Blitzschnell verbreitete sich die Nachricht [MASK],1.5781447435818696
ausgeworfen  Blitzschnell verbreitete sich die Nachricht in [MASK],1.5336585565062664
 Blitzschnell verbreitete sich die Nachricht in der [MASK],1.5512526032972402
Blitzschnell verbreitete sich die Nachricht in der Luft [MASK],1.4740624531878077
verbreitete sich die Nachricht in der Luft  [MASK],1.4416064127578472
sich die Nachricht in der Luft  und [MASK],1.5127720421138746
die Nachricht in der Luft  und lockte [MASK],1.2735809214516915
Nachricht in der Luft  und lockte einen [MASK],1.5559274733196642
in der Luft  und lockte einen Schwarm [MASK],1.5769811578481527
der Luft  und lockte einen Schwarm Seemöwen [MASK],1.6083470439479335
Luft  und lockte einen Schwarm Seemöwen an [MASK],0.6123282806397023
 und lockte einen Schwarm Seemöwen an  [MASK],0.6802896493962857
und lockte einen Schwarm Seemöwen an  Tausende [MASK],1.4879283564373593
lockte einen Schwarm Seemöwen an  Tausende flitzten [MASK],1.519223145720617
einen Schwarm Seemöwen an  Tausende flitzten hin [MASK],0.7258074586955816
Schwarm Seemöwen an  Tausende flitzten hin und [MASK],0.08717295160802686
Seemöwen an  Tausende flitzten hin und her [MASK],1.557260568634181
an  Tausende flitzten hin und her  [MASK],1.4737314036243112
 Tausende flitzten hin und her  und [MASK],1.285373525196486
Tausende flitzten hin und her  und balgten [MASK],1.4314330618779676
flitzten hin und her  und balgten sich [MASK],1.3894442761923
hin und her  und balgten sich  [MASK],1.5333717230891502
und her  und balgten sich  kreischend [MASK],1.5658337243051892
her  und balgten sich  kreischend um [MASK],1.5871658911728161
 und balgten sich  kreischend um ein [MASK],1.4179307328513238
und balgten sich  kreischend um ein paar [MASK],1.5828102889311977
balgten sich  kreischend um ein paar Kreise [MASK],1.3551174336260534
sich  kreischend um ein paar Kreise  [MASK],0.38567478255697696
 kreischend um ein paar Kreise  Ein [MASK],1.5521820875993715
kreischend um ein paar Kreise  Ein neuer [MASK],1.4415688866403369
um ein paar Kreise  Ein neuer Tag [MASK],1.5825326532232165
ein paar Kreise  Ein neuer Tag voller [MASK],1.4376363281488418
paar Kreise  Ein neuer Tag voller Geschäftigkeit [MASK],1.5725903658066864
Kreise  Ein neuer Tag voller Geschäftigkeit  [MASK],1.4930004479328598
 Ein neuer Tag voller Geschäftigkeit  hatte [MASK],0.8257016814217283
Ein neuer Tag voller Geschäftigkeit  hatte begonnen [MASK],1.2909068187934774
neuer Tag voller Geschäftigkeit  hatte begonnen  [MASK],1.4260235885571806
Tag voller Geschäftigkeit  hatte begonnen  Nur [MASK],1.4778103936190123
voller Geschäftigkeit  hatte begonnen  Nur ganz [MASK],1.6041264877985955
Geschäftigkeit  hatte begonnen  Nur ganz draussen [MASK],0.876938136647501
 hatte begonnen  Nur ganz draussen  [MASK],1.0718798438865433
hatte begonnen  Nur ganz draussen  weit [MASK],1.2182988992176915
begonnen  Nur ganz draussen  weit  [MASK],1.2889261687666533
 Nur ganz draussen  weit  weit [MASK],0.9823426126345113
Nur ganz draussen  weit  weit von [MASK],1.4444614499425064
ganz draussen  weit  weit von Boot [MASK],0.31219147091240873
draussen  weit  weit von Boot und [MASK],1.5698654580462117
 weit  weit von Boot und Küste [MASK],0.11628845842617966
weit  weit von Boot und Küste  [MASK],0.11628845842617966
 weit von Boot und Küste  entfernt [MASK],1.4143054273384297
weit von Boot und Küste  entfernt  [MASK],1.4143054273384297
von Boot und Küste  entfernt  zog [MASK],1.5790372201530334
Boot und Küste  entfernt  zog die [MASK],1.4911047919447085
und Küste  entfernt  zog die Möwe [MASK],1.594901956873828
Küste  entfernt  zog die Möwe Jonathan [MASK],1.5678964538115359
 entfernt  zog die Möwe Jonathan ganz [MASK],1.402119771379158
entfernt  zog die Möwe Jonathan ganz allein [MASK],1.592970706691139
 zog die Möwe Jonathan ganz allein ihre [MASK],1.5054626371490314
zog die Möwe Jonathan ganz allein ihre  [MASK],1.5054626371490314
die Möwe Jonathan ganz allein ihre  Kreise [MASK],1.0803857517305533
Möwe Jonathan ganz allein ihre  Kreise  [MASK],0.9137410482259334
Jonathan ganz allein ihre  Kreise  In [MASK],1.5675131750125164
ganz allein ihre  Kreise  In dreissig [MASK],1.5826929532918812
allein ihre  Kreise  In dreissig Meter [MASK],1.5260225653467974
ihre  Kreise  In dreissig Meter Höhe [MASK],1.5946809307003886
 Kreise  In dreissig Meter Höhe senkte [MASK],0.5949180704546746
Kreise  In dreissig Meter Höhe senkte sie [MASK],1.341387458314064
 In dreissig Meter Höhe senkte sie die [MASK],1.5927286297365097
In dreissig Meter Höhe senkte sie die Läufe [MASK],1.4673327138077312
dreissig Meter Höhe senkte sie die Läufe  [MASK],1.484986296429481
Meter Höhe senkte sie die Läufe  hob [MASK],1.4864215817609718
Höhe senkte sie die Läufe  hob den [MASK],1.5451740024418
