Context,Word,Probability
        [MASK],Ich,3.837718759314157e-05
       Ich [MASK],fürchte,0.002422688528895378
      Ich fürchte [MASK],Sie,0.0018263348611071706
     Ich fürchte Sie [MASK],müssen,2.0543739083223045e-05
    Ich fürchte Sie müssen [MASK],vorher,0.00023540412075817585
   Ich fürchte Sie müssen vorher [MASK],mit,0.0011179412249475718
  Ich fürchte Sie müssen vorher mit [MASK],einer,0.003411641577258706
 Ich fürchte Sie müssen vorher mit einer [MASK],Sense,4.958393765264191e-05
Ich fürchte Sie müssen vorher mit einer Sense [MASK],ran,0.000312422780552879
fürchte Sie müssen vorher mit einer Sense ran [MASK],,4.59222970761175e-09
Sie müssen vorher mit einer Sense ran  [MASK],meinte,4.2023097535093257e-07
müssen vorher mit einer Sense ran  meinte [MASK],Theo,6.479625369593123e-08
vorher mit einer Sense ran  meinte Theo [MASK],,8.57562643119536e-09
mit einer Sense ran  meinte Theo  [MASK],Sie,1.236585285369074e-05
einer Sense ran  meinte Theo  Sie [MASK],seufzte,2.699744982237462e-06
Sense ran  meinte Theo  Sie seufzte [MASK],,1.1802558930185114e-07
ran  meinte Theo  Sie seufzte  [MASK],Und,3.607751568779349e-05
 meinte Theo  Sie seufzte  Und [MASK],wo,0.0001811915572034195
meinte Theo  Sie seufzte  Und wo [MASK],bekomme,7.971571903908625e-06
Theo  Sie seufzte  Und wo bekomme [MASK],ich,0.14984983205795288
 Sie seufzte  Und wo bekomme ich [MASK],jetzt,0.00015421558055095375
Sie seufzte  Und wo bekomme ich jetzt [MASK],ne,5.655771019519307e-06
seufzte  Und wo bekomme ich jetzt ne [MASK],Sense,2.9915767299826257e-05
 Und wo bekomme ich jetzt ne Sense [MASK],her,1.330884401795629e-06
Und wo bekomme ich jetzt ne Sense her [MASK],,1.388846815331135e-10
wo bekomme ich jetzt ne Sense her  [MASK],Von,2.841456137048226e-07
bekomme ich jetzt ne Sense her  Von [MASK],mir,0.00030617669108323753
ich jetzt ne Sense her  Von mir [MASK],,3.480728594240645e-07
jetzt ne Sense her  Von mir  [MASK],Ich,3.9932227082317695e-05
ne Sense her  Von mir  Ich [MASK],hole,0.001092274789698422
Sense her  Von mir  Ich hole [MASK],sie,0.004203514661639929
her  Von mir  Ich hole sie [MASK],,1.8282268854363792e-07
 Von mir  Ich hole sie  [MASK],Prompt,1.1010419598278531e-07
Von mir  Ich hole sie  Prompt [MASK],,9.226767616610232e-08
mir  Ich hole sie  Prompt  [MASK],setzte,3.6048943830024882e-09
 Ich hole sie  Prompt  setzte [MASK],er,1.3832834156346507e-05
Ich hole sie  Prompt  setzte er [MASK],sich,0.0005173758836463094
hole sie  Prompt  setzte er sich [MASK],in,0.0050709303468465805
sie  Prompt  setzte er sich in [MASK],Bewegung,0.023721687495708466
 Prompt  setzte er sich in Bewegung [MASK],und,0.0020044019911438227
Prompt  setzte er sich in Bewegung und [MASK],kam,0.0030363830737769604
 setzte er sich in Bewegung und kam [MASK],kurze,1.1967930731771048e-05
setzte er sich in Bewegung und kam kurze [MASK],Zeit,0.38699236512184143
er sich in Bewegung und kam kurze Zeit [MASK],später,0.42486608028411865
sich in Bewegung und kam kurze Zeit später [MASK],mit,0.0035155233927071095
in Bewegung und kam kurze Zeit später mit [MASK],der,0.005356562323868275
Bewegung und kam kurze Zeit später mit der [MASK],Sense,8.434280061919708e-06
und kam kurze Zeit später mit der Sense [MASK],zurück,0.019028065726161003
kam kurze Zeit später mit der Sense zurück [MASK],,3.071074843319366e-07
kurze Zeit später mit der Sense zurück  [MASK],Oh,1.6550100667700463e-07
Zeit später mit der Sense zurück  Oh [MASK],je,1.2287367098906543e-05
später mit der Sense zurück  Oh je [MASK],,6.9588828033317895e-09
mit der Sense zurück  Oh je  [MASK],ist,0.00019524418166838586
der Sense zurück  Oh je  ist [MASK],die,0.0003695546474773437
Sense zurück  Oh je  ist die [MASK],riesig,1.044568193719897e-06
zurück  Oh je  ist die riesig [MASK],,5.2030646457978946e-08
 Oh je  ist die riesig  [MASK],Übervorsichtig,1.2701072591880802e-05
Oh je  ist die riesig  Übervorsichtig [MASK],,1.081392354135291e-11
je  ist die riesig  Übervorsichtig  [MASK],nahm,1.7205382008000925e-08
 ist die riesig  Übervorsichtig  nahm [MASK],Marlene,2.8389702038111864e-06
ist die riesig  Übervorsichtig  nahm Marlene [MASK],das,1.916342853292008e-06
die riesig  Übervorsichtig  nahm Marlene das [MASK],Gerät,0.0005315882153809071
riesig  Übervorsichtig  nahm Marlene das Gerät [MASK],entgegen,0.001955099403858185
 Übervorsichtig  nahm Marlene das Gerät entgegen [MASK],weil,3.346052324104676e-07
Übervorsichtig  nahm Marlene das Gerät entgegen weil [MASK],sie,0.07136084884405136
 nahm Marlene das Gerät entgegen weil sie [MASK],fürchtete,0.000240915862377733
nahm Marlene das Gerät entgegen weil sie fürchtete [MASK],,1.008095438237433e-07
Marlene das Gerät entgegen weil sie fürchtete  [MASK],sich,2.6851179427467287e-05
das Gerät entgegen weil sie fürchtete  sich [MASK],an,0.0019370437366887927
Gerät entgegen weil sie fürchtete  sich an [MASK],dem,0.0018410569755360484
entgegen weil sie fürchtete  sich an dem [MASK],scharfen,8.61107309901854e-06
weil sie fürchtete  sich an dem scharfen [MASK],langen,6.349698378471658e-05
sie fürchtete  sich an dem scharfen langen [MASK],Messer,0.04601520672440529
fürchtete  sich an dem scharfen langen Messer [MASK],zu,0.00027690111892297864
 sich an dem scharfen langen Messer zu [MASK],verletzen,0.22146698832511902
